building_id,lon,lat,n_addresses,adresse_ejemplo,parcel_ref,parcel_label,parcel_area_m2
Building2D.ACT_6df11b1a-58bb-40d6-a99b-abfadfd21b13,6.26046,49.865847,0,,096C00813002913,813/2913,510.62
Building2D.ACT_6dfd1c35-296e-4dce-b853-db193e25fa34,6.2211767,49.8767133,1,"99, Route de Diekirch, 9355 Bettendorf, Luxembourg",013A00387004955,387/4955,451.16
Building2D.ACT_6e066834-538e-46d7-ab1f-e75037c20e77,6.25576,49.8832786,1,"21B, Maison, 9456 Hoesdorf, Luxembourg",096A00018001862,18/1862,516.24
Building2D.ACT_6e12e0e2-b622-4f2b-b5f2-92d5966736e9,6.2173731,49.8763277,1,"6, Rue Neuve, 9353 Bettendorf, Luxembourg",013A00154005049,154/5049,729.97
Building2D.ACT_6e19a4a8-560b-497a-ae14-309d5e8a6c34,6.2207315,49.8730746,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_6e24a933-c31b-4b4d-ab5f-67431385a693,6.2179462,49.8777156,1,"6, Rue du Cimetière, 9356 Bettendorf, Luxembourg",013A00424005104,424/5104,455.12
Building2D.ACT_6e32ed4e-5d05-4967-9a16-7e4e33dbd991,6.17816,49.8631679,1,"14, Op der Bell, 9373 Gilsdorf, Luxembourg",013C01031004321,1031/4321,855.14
Building2D.ACT_6e4bc19d-9dff-4697-bab5-2aada974ef79,6.1818088,49.8831859,0,,004D02073000001,2073/1,8687.32
Building2D.ACT_6e6d8b9c-408e-41c4-b60f-c1dcc66a458d,6.20782,49.87587,1,"6, Rue des Vergers, 9354 Bettendorf, Luxembourg",013A01336005421,1336/5421,717.74
Building2D.ACT_6e6f2c43-6771-46f9-8ae5-97e6c68262c1,6.238426,49.871946,1,"5, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01316002199,1316/2199,454.8
Building2D.ACT_6e8ecca3-3d39-436d-83aa-a6874941a779,6.182698,49.866636,1,"47B, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00454005094,454/5094,278.34
Building2D.ACT_6eb4ffdf-5c74-4800-a5da-70b010015c04,6.18056,49.8697143,0,,013C02745004608,2745/4608,2267.76
Building2D.ACT_6ed12bd0-989a-4565-be21-3e916c67b0a0,6.1728386,49.8869,1,"1A, Haaptstrooss, 9350 Bastendorf, Luxembourg",004D01261003813,1261/3813,3279.73
Building2D.ACT_6f031fa6-94f9-4041-812d-0e243211d60b,6.2054635,49.8960687,0,,047C00167000184,167/184,85713.94
Building2D.ACT_6f3d9cf8-6a85-4817-8fb7-80855aa9d2cd,6.2204157,49.8775629,1,"14, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004781,411/4781,506.61
Building2D.ACT_6f47733d-608d-4096-afc7-9442424b9309,6.21483,49.87478,0,,013A00283005643,283/5643,973.32
Building2D.ACT_6f4dd609-df25-4701-bcbc-d98e3d03f799,6.218282,49.879966,0,,013A01811005037,1811/5037,17816.83
Building2D.ACT_6fa72251-b0db-4db3-86c5-5f38b030ff31,6.1811544,49.8966604,0,,004E00031003900,31/3900,5392.57
Building2D.ACT_6fb0b189-db59-403e-a10f-8fccf8d9bcd1,6.1765607,49.863494,1,"14, Rue Um Knaeppchen, 9370 Gilsdorf, Luxembourg",013C00038000000,38,78.19
Building2D.ACT_6fe9e0e8-72e5-4cf6-9d40-c2e87121ca44,6.17302,49.8684929,0,,030A02756007496,2756/7496,948.91
Building2D.ACT_6ffab4e1-eaa4-4961-bd43-b150e36c6484,6.239406,49.8692627,1,"2, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01441002075,1441/2075,364.07
Building2D.ACT_701ac9bb-046e-4e3a-b76c-0aecdbeb425b,6.2530525,49.8860887,1,"24, Maison, 9456 Hoesdorf, Luxembourg",096A00504001657,504/1657,483.19
Building2D.ACT_70713ab4-d923-4cf2-97df-ab940ceae7b3,6.228904,49.881772,0,,013A00879004833,879/4833,5139.37
Building2D.ACT_707a4020-6b7c-4f2c-b8e1-e081e21cfb5d,6.2611311,49.8667,1,"4, Rue de la Forêt, 9391 Reisdorf, Luxembourg",096C00839002898,839/2898,742.63
Building2D.ACT_707bc7d0-343b-4e02-894a-fece3ac7ec37,6.2161074,49.8745844,1,"10, Rue du Pont, 9353 Bettendorf, Luxembourg",013A00239005867,239/5867,360.42
Building2D.ACT_709159f5-6d31-4332-a23a-d431e93fb688,6.1724817,49.8635642,0,,013C02034004508,2034/4508,603.38
Building2D.ACT_7096ec83-abad-4662-be17-807ce94b0dff,6.180336,49.8968932,0,,004E00029000870,29/870,5038.7
Building2D.ACT_709e3ff9-319c-40e2-9662-acd6ed03737f,6.2168155,49.8714155,1,"1, Route d'Eppeldorf, 9353 Bettendorf, Luxembourg",013A02269004934,2269/4934,646.43
Building2D.ACT_70a98e33-1396-4cd2-90fd-fa28e2dc3e82,6.219936,49.877836,1,"38, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004747,411/4747,404.99
Building2D.ACT_70e1eb65-cae2-42fb-98ef-d4ed6831ee43,6.1810457,49.8658664,0,,013C00141005056,141/5056,823.99
Building2D.ACT_7101a308-3e39-4d0c-bb91-97319e1e186a,6.2161143,49.87646,1,"32, Rue de l'Eglise, 9355 Bettendorf, Luxembourg",013A00227005367,227/5367,721.86
Building2D.ACT_71183e7d-0d87-4e94-8144-733cda81c977,6.1862122,49.8708867,1,"37, Rue Clairefontaine, 9221 Gilsdorf, Luxembourg",013C02800003350,2800/3350,241.34
Building2D.ACT_7120d8d0-a6ff-453c-b37b-cc2b2b2bd836,6.2379169,49.8667869,1,"11, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00103000602,103/602,213.94
Building2D.ACT_713df532-663d-4de5-b3d3-f25b1ae83ae6,6.172418,49.864478,0,,030B00085001550,85/1550,811.23
Building2D.ACT_7167fca0-d21a-4f91-8545-1382e8702473,6.21805,49.8746062,2,"5A, Rue du Château, 9353 Bettendorf, Luxembourg",013A00187005336,187/5336,314.83
Building2D.ACT_72215079-7910-4e49-8174-8a0a2a1270e0,6.260636,49.866898,1,"21, Rue de la Gare, 9391 Reisdorf, Luxembourg",096C00840003288,840/3288,602.07
Building2D.ACT_72263db1-b386-46da-b3c9-a6d007a9ad9e,6.25912,49.86873,1,"11, Cité Jean Hientgen, 9390 Reisdorf, Luxembourg",096C00207003108,207/3108,750.48
Building2D.ACT_72302465-9d14-4c3a-a5da-85c87a6f2837,6.257098,49.86766,1,"29, Cité Jean Hientgen, 9390 Reisdorf, Luxembourg",096C00223003160,223/3160,1457.68
Building2D.ACT_72389c74-0944-4594-82b1-4e3b83a213cc,6.2209929,49.8773543,1,"11, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004776,411/4776,513.52
Building2D.ACT_7256c13f-417c-4641-b880-2d1beac632bb,6.2204,49.87313,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_726682aa-fd82-4336-9654-81a5523829ac,6.2193611,49.8721711,1,"3, Rue de la Gare, 9353 Bettendorf, Luxembourg",013A02704005494,2704/5494,675.69
Building2D.ACT_72a93612-ce87-454b-b390-207622be3234,6.210383,49.874145,0,,013A00310005856,310/5856,6867.97
Building2D.ACT_72d1185e-aa8c-448c-aa7b-f0357f1a536e,6.239192,49.864647,1,"11, Rue de l'Eglise, 9382 Moestroff, Luxembourg",013B00086001981,86/1981,807.07
Building2D.ACT_72d83125-a017-42cd-8b0a-db2f3bb0989f,6.1847111,49.8671061,1,"61A, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00264004910,264/4910,280.84
Building2D.ACT_72dbfd46-04be-4cb1-acc1-3caeed3090f5,6.1766075,49.8622675,1,"13, Am Aal, 9370 Gilsdorf, Luxembourg",013C02199000002,2199/2,55.82
Building2D.ACT_72ff4edd-c50a-4ceb-98ae-0bba9276d6dc,6.2579611,49.8833911,0,,096A00056001749,56/1749,2168.89
Building2D.ACT_7346e798-51c3-4b22-a306-da61d05d5814,6.23758,49.8688986,0,,013B00362002256,362/2256,3477.15
Building2D.ACT_739311c3-059f-4e7d-a867-0fe938d43f14,6.1750343,49.8671871,0,,030B00002001537,2/1537,36065.73
Building2D.ACT_739f3d78-cc10-4771-bc3a-b44750a1360b,6.1807133,49.8650981,1,"7, Rue de l'Eau, 9373 Gilsdorf, Luxembourg",013C00134004801,134/4801,460.88
Building2D.ACT_73ef0b78-4ba2-4931-a2b4-1f74d5b84bf3,6.21869,49.8726114,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_7405a00e-a278-4cdd-b940-3cb89a3aefcc,6.2285758,49.8621574,0,,013A02841005710,2841/5710,43541.32
Building2D.ACT_74060726-3363-4de4-bdb3-ae0a2bc06e74,6.2145771,49.8761796,1,"53, Route de Diekirch, 9355 Bettendorf, Luxembourg",013A00304004676,304/4676,535.53
Building2D.ACT_740ec236-cbda-455f-93c4-7ba82e1e5d71,6.2191755,49.87698,1,"19, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004820,411/4820,558.14
Building2D.ACT_743afa19-269b-4b47-88fc-cd25404c9364,6.223605,49.8752925,0,,013A00538005217,538/5217,1569.7
Building2D.ACT_746667e6-ffb0-4a0e-992c-b2628aa712b8,6.2174533,49.8767908,1,"9, Rue du Cimetière, 9356 Bettendorf, Luxembourg",013A00146004762,146/4762,1521.42
Building2D.ACT_7485cdc3-f5d6-4a71-acf0-9459fb61eb3e,6.1822071,49.8680371,0,,013C00683003091,683/3091,858.68
Building2D.ACT_748c4658-7a3e-414d-bf7c-3c0358e2a9e2,6.2053489,49.8980522,0,,047C00014000178,14/178,892.79
Building2D.ACT_748da63d-3699-41b2-b646-478d3ddbb476,6.1815967,49.8826222,0,,004D02071003890,2071/3890,6255.34
Building2D.ACT_74ee3c0c-62a4-4a0f-8308-579215a27916,6.2156211,49.8753622,0,,013A00235005432,235/5432,393.25
Building2D.ACT_75052f95-d269-41f4-a0a4-9220f5d8f201,6.219114,49.87268,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_753a92cd-6fe5-4a0e-85d7-db17070b0ced,6.22221,49.8734071,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_754acfc2-9cc2-4cd8-842d-f5f00e20b3fc,6.2177223,49.8778969,0,,013A00424005054,424/5054,1622.45
Building2D.ACT_755be493-207e-47f9-8f2e-d7451df7eb32,6.2209886,49.8787371,1,"15A, An der Grouf, 9357 Bettendorf, Luxembourg",013A00414005456,414/5456,348.29
Building2D.ACT_758160fc-35b4-45f6-b1f0-e200e3707d55,6.22077,49.877136,0,,013A00387004954,387/4954,1194.09
Building2D.ACT_75a2ad06-5f3e-4f36-9561-194236ce214e,6.2087245,49.8760473,1,"1, Rue des Vergers, 9354 Bettendorf, Luxembourg",013A00049004905,49/4905,1254.36
Building2D.ACT_75de2d12-53f1-4861-9f1f-dcc6650e9b3c,6.2380043,49.8666157,0,,013B00101001643,101/1643,80.27
Building2D.ACT_76378e74-f3d3-456d-9df2-8fb8ca89df76,6.2203029,49.8772057,1,"7, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004774,411/4774,614.37
Building2D.ACT_76ac7cd9-75de-4986-a5b3-700fc376562f,6.2068286,49.8975957,0,,047C00011000000,11,1758.54
Building2D.ACT_76df9672-111e-4b0c-ab37-dd7036b3db82,6.1804065,49.8654724,1,"4, Rue de l'Eau, 9373 Gilsdorf, Luxembourg",013C00113005109,113/5109,119.36
Building2D.ACT_771cc2aa-d7fb-4ff5-a90e-7be16858f76e,6.2184529,49.8791686,1,"5, Am Bongert, 9357 Bettendorf, Luxembourg",013A00446004829,446/4829,2945.38
Building2D.ACT_7762ad92-be57-4443-bd82-488ef97e7baf,6.1787038,49.8651773,0,,013C00100005202,100/5202,1061.6
Building2D.ACT_7772b733-f4b4-4221-a7aa-d924b9ab39f4,6.1904938,49.8809543,0,,013A01065004123,1065/4123,11754.79
Building2D.ACT_777f3763-4ddb-4927-b921-12d819cd6bb0,6.17554,49.86363,0,,013C00001005229,1/5229,1189.39
Building2D.ACT_77983f1d-e41b-4d44-a6c8-0967c5695cf1,6.2131921,49.8732638,1,"23, Fraeschegaass, 9353 Bettendorf, Luxembourg",013A00268005898,268/5898,881.04
Building2D.ACT_77bb443f-b97e-493f-8c57-d078ea3d0924,6.1728681,49.8618731,1,"25, Rue Um Knaeppchen, 9370 Gilsdorf, Luxembourg",013C02146005288,2146/5288,533.44
Building2D.ACT_77dca9dc-f79d-4280-aa4b-a0ea084bd6f1,6.232285,49.884629,0,,013A02142005483,2142/5483,10074.03
Building2D.ACT_77ecfcdf-4f9f-44a5-a8f7-204da1abfa02,6.2568089,49.8822904,1,"4, Maison, 9456 Hoesdorf, Luxembourg",096A00032001436,32/1436,562.5
Building2D.ACT_78035fcc-dae8-4ee1-9fd4-16ea1c980a4c,6.2124875,49.8741425,0,,013A00274005156,274/5156,578.35
Building2D.ACT_782d3b64-a5a2-4119-b0d4-6b953c9ae5e5,6.2576421,49.8830507,1,"14B, Maison, 9456 Hoesdorf, Luxembourg",096A00052001757,52/1757,9643.84
Building2D.ACT_7869ce11-f346-480f-b254-104ec44887f7,6.2213084,49.879242,1,"26, An der Grouf, 9357 Bettendorf, Luxembourg",013A00471004914,471/4914,1599.64
Building2D.ACT_79299784-7f32-467e-a9c1-7a14830e6c5d,6.222264,49.877356,0,,013A00499005310,499/5310,982.74
Building2D.ACT_792c0757-62fa-41fa-b480-ce9306cf20de,6.2619564,49.8672736,1,"11, Rue de la Gare, 9391 Reisdorf, Luxembourg",096C00810003152,810/3152,731.28
Building2D.ACT_7942eb3b-3cc4-4858-83e4-598ef48a0e15,6.1785636,49.8648491,1,"18, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00083004411,83/4411,66.12
Building2D.ACT_796603b1-bbca-40eb-b2c6-cd7af56b2b78,6.2585671,49.8655557,0,,096C00839003133,839/3133,1036.23
Building2D.ACT_79991b60-2abc-49c5-81aa-8accfd750967,6.2388881,49.871291,1,"11, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01337002273,1337/2273,6199.38
Building2D.ACT_799d7c3d-7b52-45ae-a912-57def914bbc0,6.1803371,49.86518,1,"6B, Rue de l'Eau, 9373 Gilsdorf, Luxembourg",013C00110005043,110/5043,123.87
Building2D.ACT_79fb9252-6e4e-44a8-80f5-20c033f4c318,6.2378437,49.8665437,1,"6, Rue de l'Eglise, 9382 Moestroff, Luxembourg",013B00143002039,143/2039,66.4
Building2D.ACT_7a0907e0-330a-4d24-b19e-9289ee1f871d,6.1724482,49.8641718,1,"4, Um Ale Waasser, 9370 Diekirch, Luxembourg",030B00082001540,82/1540,626.65
Building2D.ACT_7a1e6ed7-5c0c-4d11-bdce-1e02c7290941,6.1771114,49.8636686,1,"3A, Rue Um Knaeppchen, 9370 Gilsdorf, Luxembourg",013C00063004858,63/4858,98.92
Building2D.ACT_7a21245d-bd10-43cf-bc9d-35f826b6a52e,6.18183,49.88519,0,,004D02210004138,2210/4138,1585.26
Building2D.ACT_7a280250-b57c-4ccf-90f3-44048b951639,6.1761908,49.8638183,1,"22, Rue Um Knaeppchen, 9370 Gilsdorf, Luxembourg",013C00005005233,5/5233,126.71
Building2D.ACT_7a31adf4-c76b-4ebd-b567-bfadb7537fbf,6.2125732,49.8741542,0,,013A00274004609,274/4609,407.67
Building2D.ACT_7a74fa19-db6d-4760-90f2-0367b89665a3,6.2210457,49.8671814,0,,013A02517003403,2517/3403,784.76
Building2D.ACT_7a7bb3b1-84d1-4e2a-9e01-8ad9b5642141,6.2213557,49.87988,1,"13, Am Roudebierg, 9357 Bettendorf, Luxembourg",013A00476004874,476/4874,913.83
Building2D.ACT_7a92a81a-090a-422f-aad8-b006a00d5d96,6.2063757,49.8779886,0,,013A01252003853,1252/3853,14072.46
Building2D.ACT_7ab93ac8-e6ea-4bc9-91cf-b0ff34050f9f,6.2552292,49.8837383,1,"31, Maison, 9456 Hoesdorf, Luxembourg",096A00117001864,117/1864,196.48
Building2D.ACT_7adb85f2-4b56-4d0a-ab3c-929cc661a0a9,6.177305,49.864322,0,,013C00092005212,92/5212,321.29
Building2D.ACT_7aeae15e-841f-4484-bf45-cd0fb9614be0,6.2389227,49.8671818,1,"5, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00084000599,84/599,1496.7
Building2D.ACT_7b03d307-194e-4bf5-a8aa-6a19a1c9a256,6.1766987,49.8632912,0,,013C00040000002,40/2,236.55
Building2D.ACT_7b379e01-cffe-40bd-bfa7-b3682ae0de25,6.216544,49.8764333,0,,013A00224005033,224/5033,162.94
Building2D.ACT_7b6007f4-c52f-4e4f-9e30-04eec881f28e,6.2404585,49.8681392,1,"27B, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01452002132,1452/2132,1084.28
Building2D.ACT_7b6d054d-e92f-4791-b3cd-154e719ba447,6.2056754,49.8978792,1,"13, Am Duerf, 9459 Longsdorf, Luxembourg",047C00014000087,14/87,912.47
Building2D.ACT_7bb5041e-67cc-4014-806a-03bd05e8b608,6.2214543,49.8811614,1,"16, Am Roudebierg, 9357 Bettendorf, Luxembourg",013A01758004453,1758/4453,7151.99
Building2D.ACT_7bb5b39e-04e6-449a-a459-c9f3fc7172b5,6.2213414,49.8723029,1,"11, Rue de la Gare, 9353 Bettendorf, Luxembourg",013A02727005264,2727/5264,826.16
Building2D.ACT_7bb94575-6ad0-4610-8ec3-b89ca1970148,6.2366208,49.8992233,0,,,,
Building2D.ACT_7bc0d6a7-9450-4ef9-8efa-c4bdbe6d2929,6.2387543,49.8682586,0,,013B00345001628,345/1628,201.26
Building2D.ACT_7bde07c1-b41c-48f3-af1a-12a144feaca8,6.1767929,49.8637514,1,"4, Rue Um Knaeppchen, 9370 Gilsdorf, Luxembourg",013C00034005249,34/5249,51.63
Building2D.ACT_7bffe0dd-351f-431f-930d-59d4a9076a74,6.2126757,49.8764464,1,"45A, Route de Diekirch, 9355 Bettendorf, Luxembourg",013A00305003520,305/3520,375.74
Building2D.ACT_7c29d8c6-fbec-4f7c-81de-b4b3de40a414,6.2206,49.8728656,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_7c3cebdd-6e69-4107-a87d-7c5e4c4711f0,6.2180143,49.8728114,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_7cf2cd51-f07d-4fe0-82cd-f7e1514afc59,6.1821667,49.8699653,1,"21, Rue Clairefontaine, 9221 Gilsdorf, Luxembourg",013C02752003555,2752/3555,139.36
Building2D.ACT_7d2371cc-bf9b-4f4c-9dcf-be7c20baff86,6.1818481,49.8666444,2,"2, Rue du Pont, 9371 Gilsdorf, Luxembourg",013C00496001484,496/1484,273.89
Building2D.ACT_7d39244d-4440-47d7-9e5e-463549157384,6.20722,49.875757,1,"12, Rue des Vergers, 9354 Bettendorf, Luxembourg",013A01336005412,1336/5412,778.97
Building2D.ACT_7d478b2a-c3c2-4844-af8a-f32192bbd67d,6.1825671,49.86586,1,"3, Schellecksgaass, 9372 Gilsdorf, Luxembourg",013C00207004308,207/4308,93.67
Building2D.ACT_7d7fd9e1-45b4-4be4-8f10-c376531f9b3d,6.2159314,49.8764457,1,"34, Rue de l'Eglise, 9355 Bettendorf, Luxembourg",013A00227005368,227/5368,231.74
Building2D.ACT_7d8a5e62-5729-4846-aa62-e59d8f256a93,6.1695054,49.8688485,1,"73, Rue Clairefontaine, 9220 Diekirch, Luxembourg",030A02828009305,2828/9305,2261.39
Building2D.ACT_7da14774-4793-44ef-8a73-725264660e5e,6.2118817,49.8763042,1,"41A, Route de Diekirch, 9355 Bettendorf, Luxembourg",013A00305005541,305/5541,530.15
Building2D.ACT_7dfffe58-89c2-41b0-a23d-a7a2d8c76b38,6.218816,49.874782,0,,013A00183004675,183/4675,2472.59
Building2D.ACT_7e02b08c-e66b-4751-a2de-65f460da4596,6.2178183,49.8763417,1,"65, Route de Diekirch, 9355 Bettendorf, Luxembourg",013A00155005209,155/5209,420.21
Building2D.ACT_7e420d31-e580-4712-bff9-26ec577ace0e,6.237658,49.867612,0,,013B00016002248,16/2248,624.41
Building2D.ACT_7e914901-fbc7-493d-a646-c175dc91c21a,6.1766986,49.86714,0,,013C00615002383,615/2383,2512.65
Building2D.ACT_7ed835d5-49a9-424f-a1e9-a71133cd742a,6.2126671,49.8731371,0,,013A00317004198,317/4198,3073.05
Building2D.ACT_7f2ff087-4dc6-43a9-a414-19f0b75d3e53,6.183044,49.866262,0,,013C00216004672,216/4672,563.29
Building2D.ACT_7f4deb5d-61c4-4c85-8ad1-9d38afa8909f,6.2200411,49.8799789,1,"36, An der Grouf, 9357 Bettendorf, Luxembourg",013A00462001183,462/1183,102.7
Building2D.ACT_7f558a7f-b80a-4649-9e57-1b462f4ca5e2,6.1820409,49.8952409,1,"6, Veianerstrooss, 9395 Tandel, Luxembourg",004E00018004002,18/4002,6888.64
Building2D.ACT_7f9ef33e-0df6-453c-bbcd-ce7c507c54bd,6.1831357,49.8999814,1,"13, Op der Huuscht, 9395 Tandel, Luxembourg",004E00044000992,44/992,688
Building2D.ACT_7ffc7999-1397-43ab-add8-ceeec2012961,6.2391927,49.8705767,1,"13C, Route de Diekirch, 9381 Moestroff, Luxembourg",013B01419002208,1419/2208,398.49
Building2D.ACT_80064175-3e41-42d4-83fd-8716bf1b6296,6.2161236,49.8773873,0,,013A00092001961,92/1961,199.66
Building2D.ACT_8012b573-4406-46ca-8ae3-c59ce3392def,6.222599,49.8751285,1,"7, Rue du Moulin, 9353 Bettendorf, Luxembourg",013A00527003926,527/3926,653.91
Building2D.ACT_8027c7b3-02f1-491c-8aee-0613db5ba46c,6.2230286,49.8755171,1,"29, Rue du Château, 9353 Bettendorf, Luxembourg",013A00496004917,496/4917,506.14
Building2D.ACT_804d743c-d623-44cb-9a86-14362b796999,6.182466,49.865628,0,,013C00193004669,193/4669,3068.48
Building2D.ACT_804ec7db-c71c-4bb3-8833-f267f18cf3ff,6.218032,49.874693,1,"5, Rue du Château, 9353 Bettendorf, Luxembourg",013A00187005333,187/5333,189.48
Building2D.ACT_8050f50f-0b0c-45d2-9365-6e8b1fb44e61,6.256202,49.882472,0,,096A00130001765,130/1765,550.78
Building2D.ACT_807c0cc3-4fd5-4125-92c3-972fd9353119,6.1806273,49.8834293,0,,004D02070000001,2070/1,6759.12
Building2D.ACT_80c412db-0269-43b1-97c7-ad2e706cb547,6.183332,49.8665612,1,"54, Rue Principale, 9370 Gilsdorf, Luxembourg",013C00217000985,217/985,129.75
Building2D.ACT_80cc992c-c616-4b2b-8ddb-bc5698ca3ca7,6.21925,49.8795843,1,"8, Am Ieselswee, 9356 Bettendorf, Luxembourg",013A00455005361,455/5361,828.73
Building2D.ACT_80f4e679-5730-47e3-9da9-3828db86129d,6.23879,49.867895,1,"3, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00069000598,69/598,78.33
Building2D.ACT_811040cb-4d36-40bc-bac4-22d6119e8319,6.2200671,49.8775029,1,"10, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004779,411/4779,422.99
Building2D.ACT_813e870c-4dbf-4c64-954d-06d244265ac0,6.1792557,49.8646114,1,"4, Op der Bell, 9373 Gilsdorf, Luxembourg",013C00124004829,124/4829,846.28
Building2D.ACT_8166d04b-916c-43e7-8ea2-9fcdaf44df99,6.2218995,49.879045,1,"1C, Am Roudebierg, 9357 Bettendorf, Luxembourg",013A00478005373,478/5373,651.04
Building2D.ACT_81ee76db-5be9-4ac7-97da-669ce43c84cc,6.1909186,49.8676,0,,013C00805004353,805/4353,663.7
Building2D.ACT_81f570ca-5e0a-424a-8816-3c860b38977d,6.1771,49.8626933,1,"9, Am Aal, 9370 Gilsdorf, Luxembourg",013C00042004841,42/4841,579.53
Building2D.ACT_8203e8fc-825a-468b-898e-9e40b67446f7,6.2213164,49.8777191,1,"22, Cité Pierre Strauss, 9357 Bettendorf, Luxembourg",013A00411004755,411/4755,652.11
Building2D.ACT_8215269d-977d-4979-b44b-0b910538c727,6.1702229,49.8649614,1,"90, Route de Gilsdorf, 9234 Diekirch, Luxembourg",030B00100001094,100/1094,224.05
Building2D.ACT_821c9ce4-e9ce-4173-8f8f-59081f1e4e8a,6.1798289,49.8658556,0,,013C00542004631,542/4631,823.01
Building2D.ACT_82573299-9728-48d6-9dc3-079facf2603f,6.2210357,49.8786029,1,"15, An der Grouf, 9357 Bettendorf, Luxembourg",013A00414005500,414/5500,307.7
Building2D.ACT_8263f6e6-28db-47be-8247-aec2375a192b,6.2232229,49.8823043,0,,013A01755004451,1755/4451,3674.31
Building2D.ACT_828967b4-43f6-402b-ab89-925b08f19dcc,6.2222971,49.8802818,1,"10, Am Roudebierg, 9357 Bettendorf, Luxembourg",013A00929005035,929/5035,2140.49
Building2D.ACT_82a22002-33b1-40b6-8951-6acfd20718d7,6.2194105,49.8727647,0,,013A02729005116,2729/5116,29553.63
Building2D.ACT_82b11201-e635-4017-b9fe-162c24dba8e6,6.170755,49.8651875,1,"65, Route de Gilsdorf, 9234 Diekirch, Luxembourg",030B00104001258,104/1258,288.39
Building2D.ACT_82f8ef86-e2b0-442c-ad60-ade7d4b7c70c,6.2380675,49.86755,0,,013B00134001803,134/1803,354.33
Building2D.ACT_831462e5-e087-4c83-96bc-029c73d8056e,6.2159287,49.8756737,0,,013A00234005859,234/5859,1718.13
Building2D.ACT_8326de38-1b05-4150-ade8-952a6f51091c,6.2371313,49.867335,1,"15, Rue de la Gare, 9382 Moestroff, Luxembourg",013B00007001990,7/1990,272.96
Building2D.ACT_832e9234-51f3-4641-8314-e79653d6289f,6.178491,49.86136,1,"22, Route de Broderbour, 9373 Gilsdorf, Luxembourg",013C02591005137,2591/5137,705.62
Building2D.ACT_8342a1b9-adf9-4ad7-ab22-76fa8bae9fb5,6.25699,49.8834329,1,"12, Maison, 9456 Hoesdorf, Luxembourg",096A00050000000,50,160.97
Building2D.ACT_839da2c3-bcdd-49df-93bb-7565fc388752,6.2169388,49.8715238,0,,013A02269004934,2269/4934,646.43
Building2D.ACT_83cff6b6-3438-4fc6-9ea7-336c77700961,6.2150443,49.8742043,0,,013A00260005875,260/5875,1305.58
Building2D.ACT_83e49dcb-f8ea-42fa-ab38-79c46a6e6b03,6.1714975,49.8650763,1,"73, Route de Gilsdorf, 9234 Diekirch, Luxembourg",030B00102001254,102/1254,431.5
Building2D.ACT_842cf2dd-85b6-449e-a835-151eed0fbb82,6.1840387,49.8660207,2,"6, Am Treppchen, 9372 Gilsdorf, Luxembourg",013C00243004885,243/4885,462.92
Building2D.ACT_845399c1-b26f-45e6-81a7-006e692f792d,6.1761914,49.8690514,2,"155, Rue Clairefontaine, 9221 Diekirch, Luxembourg",030A02725009318,2725/9318,916.79
Building2D.ACT_8460c10c-f3ee-4abb-b29c-59752a085669,6.1741887,49.8636887,1,"6, Um Aale Waasser, 9370 Gilsdorf, Luxembourg",013C02034004522,2034/4522,1143.5
Building2D.ACT_8532edeb-3f41-42e6-a486-161b6d271a85,6.181272,49.865004,1,"4A, Route de Broderbour, 9373 Gilsdorf, Luxembourg",013C00152005049,152/5049,78.56
Building2D.ACT_85772c95-cf1c-4c74-b52c-58eae81087db,6.222232,49.876266,0,,013A00497005724,497/5724,36
Building2D.ACT_859bad49-158a-4d0e-bd0b-9f9692e3ac5b,6.1820624,49.8972214,1,"5, Veianerstrooss, 9395 Tandel, Luxembourg",004E00039000950,39/950,1217.7
Building2D.ACT_85d85bd8-8144-4c9f-b6c2-ef171d2ca840,6.2160944,49.8761069,1,"59A, Route de Diekirch, 9355 Bettendorf, Luxembourg",013A00220005665,220/5665,530.23
Building2D.ACT_85f9204b-bc59-4bf6-91e1-e38ff4f20e14,6.2392686,49.87404,1,"20, Rue des Vergers, 9381 Moestroff, Luxembourg",013B01358002126,1358/2126,1356.4
