numero_dpe,date_etablissement_dpe,id_rnb,identifiant_ban,adresse_ban,code_postal_ban,nom_commune_ban,code_departement_ban,type_batiment,periode_construction,annee_construction,surface_habitable_logement,etiquette_dpe,etiquette_ges,conso_5_usages_par_m2_ep,rnb_status,rnb_lon,rnb_lat,rnb_insee_code,rnb_n_addresses,rnb_match,bdnb_batiment_groupe_id,bdnb_hauteur,bdnb_s_geom_cstr,bdnb_altitude_sol,bdnb_annee_construction,bdnb_mat_mur,bdnb_mat_toit,bdnb_nb_niveau,bdnb_nb_log,bdnb_usage,bdnb_alea_argiles
2633E1537250M,2026-06-08,GN7GFWDKF184,33461_aiktv7_00003,3 Parichon 33350 Saint-Philippe-d'Aiguilhe,33350,Saint-Philippe-d'Aiguilhe,33,maison,1983-1988,,98.6,E,C,305,constructed,-0.031589125045094,44.908651914200796,33461,1,id_rnb,bdnb-bg-GBSN-P3YE-RC2M,3.0,111,106.0,1988,BRIQUES,TUILES,1,1,Résidentiel individuel,Fort
2633E1532949B,2026-06-08,VV7Z5T5EMPKQ,33075_0210_00010,10 Rue Jean Guerin 33520 Bruges,33520,Bruges,33,maison,1948-1974,1970,83,E,E,287.4,constructed,-0.615267001373243,44.87475782415941,33075,1,id_rnb,bdnb-bg-R3ZJ-1BEG-7DYV,3.5,126,19.0,1933,BOIS - BRIQUES,TUILES,1,1,Résidentiel individuel,Moyen
2633E1530986O,2026-06-08,FBMPBTX759EX,33063_8265_00004,4 Rue Saint-Jean 33800 Bordeaux,33800,Bordeaux,33,immeuble,avant 1948,,,F,C,412,constructed,-0.568223128873624,44.827778096809475,33063,1,id_rnb,bdnb-bg-EPGH-6ZPP-4TAH,8.8,83,12.0,1880,PIERRE,TUILES,2,3,Résidentiel collectif,Moyen
2633E1533804Y,2026-06-08,NNDVM6D92G72,33550_0265_00021,21 Rue Colette Besson 33140 Villenave-d'Ornon,33140,Villenave-d'Ornon,33,appartement,2013-2021,,59.7,C,C,91,constructed,-0.53434249140552,44.7777422162399,33550,1,id_rnb,bdnb-bg-1W16-5H95-MAQ3,10.0,1018,8.2,2014,INDETERMINE,INDETERMINE,4,41,Résidentiel collectif,Moyen
2633E1529009N,2026-06-08,S741H3V9DZC2,33167_1252,Avenue Paul Lafargue 33270 Floirac,33270,Floirac,33,appartement,avant 1948,,68.1,C,C,119,constructed,-0.53076481033178,44.83097483713158,33167,1,id_rnb,bdnb-bg-LTHV-1STK-1C9V,14.8,121,4.2,,,,,,,Moyen
2633E1530638E,2026-06-08,QE1C584KRDW5,33063_5220_00061,61 Rue de Laseppe 33000 Bordeaux,33000,Bordeaux,33,appartement,1978-1982,,31.6,C,B,192,constructed,-0.584509840271928,44.85336912102977,33063,1,id_rnb,bdnb-bg-9NQU-7PFZ-ENVZ,10.1,130,4.0,1800,PIERRE,TUILES,4,12,Résidentiel collectif,Fort
2633E1536153H,2026-06-08,WD9ND1ZK71YT,33539_0025_00005,5 Rue des Cèdres 33870 Vayres,33870,Vayres,33,maison,1948-1974,,124.6,D,D,243,constructed,-0.313595466600744,44.89329922413673,33539,1,id_rnb,bdnb-bg-RD77-D74S-78HE,4.1,127,17.3,1976,BRIQUES,TUILES,2,1,Résidentiel individuel,Moyen
2633E1530354G,2026-06-08,QE1C584KRDW5,33063_5220_00061,61 Rue de Laseppe 33000 Bordeaux,33000,Bordeaux,33,appartement,1978-1982,,22.9,C,B,216,constructed,-0.584509840271928,44.85336912102977,33063,1,id_rnb,bdnb-bg-9NQU-7PFZ-ENVZ,10.1,130,4.0,1800,PIERRE,TUILES,4,12,Résidentiel collectif,Fort
2633E1539036E,2026-06-08,5DT3MXV37442,33063_9255_00025,25 Rue Vergniaud 33000 Bordeaux,33000,Bordeaux,33,appartement,avant 1948,,65,D,B,234,constructed,-0.579577026602436,44.85112430655199,33063,2,id_rnb,bdnb-bg-KCJH-MLJE-FJRE,9.4,200,4.6,1850,PIERRE,TUILES,3,6,Résidentiel collectif,Fort
2633E1532062Y,2026-06-08,XTSMMW5Z6HPA,33040_0095_00001,1 Chemin de l'Embarcadère 33410 Béguey,33410,Béguey,33,maison,avant 1948,1800,153,C,A,111.2,constructed,-0.328014021792861,44.64515559130864,33040,1,id_rnb,bdnb-bg-9TRK-7N5N-CHUD,11.1,164,14.2,1600,MEULIERE,TUILES,2,1,Résidentiel individuel,Fort
2633E1530741D,2026-06-08,9YWNBHMRN1RQ,33522_0995_00007,7 Rue Fenelon 33400 Talence,33400,Talence,33,appartement,1948-1974,,96.7,C,C,106,constructed,-0.597004058653234,44.797675489855195,33522,4,id_rnb,bdnb-bg-FXNT-L7E3-74BY,6.2,135,23.5,,,,,,,Moyen
2633E1532159R,2026-06-08,M714Z3Y44PZA,33550_0035_00031,31 Rue Alfred Nobel 33140 Villenave-d'Ornon,33140,Villenave-d'Ornon,33,immeuble,2006-2012,2008,,C,A,131.1,constructed,-0.582773395995467,44.769393121151865,33550,1,id_rnb,bdnb-bg-G1H8-AC7P-MJRE,11.8,802,20.7,2009,INDETERMINE,INDETERMINE,4,40,Résidentiel collectif,Fort
2633E1538808K,2026-06-08,WMQQ1X7FFFV7,33529_2319_00035,35 Rue du Parc de l'Estey 33260 La Teste-de-Buch,33260,La Teste-de-Buch,33,maison,1978-1982,,85,D,D,223,constructed,-1.131522542565335,44.631858342576265,33529,1,id_rnb,bdnb-bg-TSSH-52F7-A7QR,2.7,156,5.2,1979,BRIQUES,TUILES,1,1,Résidentiel individuel,
2633E1530488K,2026-06-08,QE1C584KRDW5,33063_5220_00061,61 Rue de Laseppe 33000 Bordeaux,33000,Bordeaux,33,appartement,1978-1982,,28.2,D,B,218,constructed,-0.584509840271928,44.85336912102977,33063,1,id_rnb,bdnb-bg-9NQU-7PFZ-ENVZ,10.1,130,4.0,1800,PIERRE,TUILES,4,12,Résidentiel collectif,Fort
2633E1532715B,2026-06-08,CXV9T9ZJSXTC,33214_0749_00002,2 Avenue du Lieutenant Princeteau 33680 Lacanau,33680,Lacanau,33,appartement,1983-1988,,26.3,C,B,194,constructed,-1.201257595464662,45.002573198263505,33214,1,id_rnb,bdnb-bg-KPFX-4YPY-JNZ2,10.7,351,11.2,1985,BETON,INDETERMINE,5,42,Résidentiel collectif,
2633E1538216Q,2026-06-08,AH8FBNFJHF9E,33539_0150_00028,28 Rue du Port 33870 Vayres,33870,Vayres,33,maison,avant 1948,,227.4,C,C,159,constructed,-0.322953655185775,44.9089027594965,33539,1,id_rnb,bdnb-bg-AD89-CR9X-66BV,5.1,286,8.3,1899,PIERRE,TUILES,2,1,Résidentiel individuel,Moyen
2633E1534256I,2026-06-08,3BDSVVP37DWH,33249_0350_00037,37 Rue Georges Vitrac 33310 Lormont,33310,Lormont,33,appartement,avant 1948,,43.7,C,B,171,constructed,-0.522318141651696,44.87852621330456,33249,1,id_rnb,bdnb-bg-T8Z8-7UZU-6W3P,5.9,67,55.3,2016,BRIQUES,TUILES,2,1,Résidentiel individuel,Fort
2633E1537490S,2026-06-08,RT43HQYABA2F,33229_0324_00011,11 Rue des Fauvettes 33138 Lanton,33138,Lanton,33,maison,1983-1988,1984,52.8,E,C,279,constructed,-1.028189500764175,44.70629114852336,33229,1,id_rnb,bdnb-bg-8V4N-BBSW-SEES,2.4,59,8.3,1984,BETON,TUILES,1,1,Résidentiel individuel,
2633E1526433L,2026-06-08,1YDB3H5NTF4Y,33243_0519_00002,2 Esplanade Francois Mitterrand 33500 Libourne,33500,Libourne,33,appartement,avant 1948,1848,107.9,C,A,152.1,constructed,-0.240899885185084,44.91675732395731,33243,2,id_rnb,bdnb-bg-XD7Z-SQ78-X75Q,9.7,232,13.4,1848,INDETERMINE,INDETERMINE,3,2,Résidentiel collectif,Moyen
2633E1529593Z,2026-06-08,58B8S3M53QD2,33281_0280_00047_ter,47ter Avenue du Bedat 33700 Mérignac,33700,Mérignac,33,immeuble,1989-2000,1990,,C,A,137,constructed,-0.645109322386082,44.84999321900716,33281,2,id_rnb,bdnb-bg-L3SN-GDYN-BWSN,8.2,920,40.1,1991,BRIQUES,TUILES,3,42,Résidentiel collectif,Fort
2633E1539048Q,2026-06-08,Q41N149GY9X6,33063_0495_00012,12 Rue Ausone 33000 Bordeaux,33000,Bordeaux,33,appartement,avant 1948,,41.4,E,C,328,constructed,-0.568282055555768,44.83831814671015,33063,1,id_rnb,bdnb-bg-UAPF-Q2ES-PAWV,18.0,177,5.4,1900,PIERRE,TUILES,5,5,Résidentiel collectif,Moyen
2633E1530029T,2026-06-08,QE1C584KRDW5,33063_5220_00061,61 Rue de Laseppe 33000 Bordeaux,33000,Bordeaux,33,appartement,1978-1982,,22.7,D,B,261,constructed,-0.584509840271928,44.85336912102977,33063,1,id_rnb,bdnb-bg-9NQU-7PFZ-ENVZ,10.1,130,4.0,1800,PIERRE,TUILES,4,12,Résidentiel collectif,Fort
2633E1529328U,2026-06-08,G857PX1HRV1K,33075_0098_00010,10 Rue de la Colonne 33520 Bruges,33520,Bruges,33,immeuble,1948-1974,,,E,E,273,constructed,-0.614138987565156,44.87252476605539,33075,1,id_rnb,bdnb-bg-3UT5-JSB2-FGYZ,14.8,362,18.0,1968,BETON - BRIQUES,BETON,5,65,Résidentiel collectif,Moyen
2633E1536058Q,2026-06-08,BEEGK7JMHKEX,33550_2igr62,Résidence Sarcignan 1 33140 Villenave-d'Ornon,33140,Villenave-d'Ornon,33,appartement,1948-1974,,64.1,E,C,303,constructed,-0.577501149170178,44.77656090053146,33550,1,id_rnb,bdnb-bg-5AHN-FJWT-Q5DV,17.3,906,9.5,1962,BETON,BETON,5,400,Résidentiel collectif,Fort
2633E1538521J,2026-06-08,85G3NPAJPD3T,33336_vw7802,Lieu-dit Sable Rouge 33730 Préchac,33730,Préchac,33,maison,1948-1974,,90.8,E,B,257,constructed,-0.356207170629276,44.401996574175286,33336,2,id_rnb,bdnb-bg-ZS9L-GB98-T6K1,5.2,99,53.0,1968,AGGLOMERE - BRIQUES,TUILES,1,2,Résidentiel individuel,Fort
2633E1528491P,2026-06-08,J9GGVX61Z1C6,33273_0226_00001,1 Rue Marcel Issartier 33127 Martignas-sur-Jalle,33127,Martignas-sur-Jalle,33,appartement,2013-2021,,61,C,C,62,constructed,-0.769605029974925,44.83902784422685,33273,1,id_rnb,bdnb-bg-X3QB-6R3M-5UM1,6.6,371,39.3,2020,INDETERMINE,INDETERMINE,3,29,Résidentiel collectif,Moyen
2633E1537912Y,2026-06-08,8JPZPDYX2WKF,33003_0130_00058_ter,58ter Rue de Carbon-Blanc 33440 Ambarès-et-Lagrave,33440,Ambarès-et-Lagrave,33,maison,1975-1977,1975,98.4,B,A,98.8,constructed,-0.492941793440427,44.91784591783319,33003,1,id_rnb,bdnb-bg-ZW2N-YWQG-6G8B,4.3,128,20.6,1982,BETON - BRIQUES,BETON,1,2,Résidentiel individuel,Fort
2633E1531123V,2026-06-08,QHWKHHFTGWV1,33039_0550_00086,86 Rue Chevalier de la Barre 33130 Bègles,33130,Bègles,33,appartement,2006-2012,2011,58.4,C,C,101,constructed,-0.545919052965077,44.803036907000696,33039,4,id_rnb,bdnb-bg-R8ZX-MK9X-9RXY,9.8,858,7.5,2011,INDETERMINE,INDETERMINE,3,58,Résidentiel collectif,Moyen
2633E1528663F,2026-06-08,FS4PMKRFVHKV,33063_4845_00055,55 Rue Jules Guesde 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,28.9,F,C,374,constructed,-0.564262414570966,44.82926908907274,33063,1,id_rnb,bdnb-bg-C3FH-LDPE-GMHP,10.4,95,9.9,1870,MEULIERE,TUILES,3,3,Résidentiel collectif,Fort
2633E1533460S,2026-06-08,VP1CVVWA9BG9,33281_2269_00001,1 Rue des Perdrix 33700 Mérignac,33700,Mérignac,33,maison,1983-1988,,102,D,B,215,constructed,-0.702556237900143,44.81379529272381,33281,1,id_rnb,bdnb-bg-SJHQ-9Z4X-AP7M,3.4,140,49.5,1986,BRIQUES,TUILES,1,1,Résidentiel individuel,Moyen
2633E1533457P,2026-06-08,FXGY2E485XZS,33063_6390_00012,12 Rue Minvielle 33000 Bordeaux,33000,Bordeaux,33,appartement,avant 1948,,101.7,B,A,76,constructed,-0.571578118698281,44.853177801744295,33063,1,id_rnb,bdnb-bg-BWSQ-YMRZ-MWSQ,13.2,109,4.2,1900,PIERRE,TUILES,3,8,Résidentiel collectif,Moyen
2633E1534203H,2026-06-08,GSQRK98A7EDX,33318_1310_00012,12 Rue Francis Garnier 33600 Pessac,33600,Pessac,33,maison,avant 1948,,87.5,G,F,463,constructed,-0.60731019789824,44.82056412335277,33318,2,id_rnb,bdnb-bg-31JG-EJWN-RJ57,5.8,83,18.0,,,,,,,Moyen
2633E1532619J,2026-06-08,XWNNTHYZ3WSS,33550_0893_00001,1 Rue Louis Braille 33140 Villenave-d'Ornon,33140,Villenave-d'Ornon,33,maison,1948-1974,1965,110,D,D,145,constructed,-0.551565424401139,44.76305942056253,33550,2,id_rnb,bdnb-bg-E6XK-QPS2-PZ62,6.2,82,10.4,1964,BRIQUES - MEULIERE,TUILES,2,1,Résidentiel individuel,Fort
2633E1535108C,2026-06-08,GXY8BAY25Q4V,33039_1330_00013,13 Rue Louis Denis Mallet 33130 Bègles,33130,Bègles,33,appartement,2013-2021,2015,41.8,C,C,78,constructed,-0.563304658303922,44.78487790740539,33039,1,id_rnb,bdnb-bg-NUS4-T5GJ-SE81,16.7,1203,7.1,2015,INDETERMINE,INDETERMINE,6,78,Résidentiel collectif,Moyen
2633E1530168C,2026-06-08,QE1C584KRDW5,33063_5220_00061,61 Rue de Laseppe 33000 Bordeaux,33000,Bordeaux,33,appartement,1948-1974,,22.7,C,A,138,constructed,-0.584509840271928,44.85336912102977,33063,1,id_rnb,bdnb-bg-9NQU-7PFZ-ENVZ,10.1,130,4.0,1800,PIERRE,TUILES,4,12,Résidentiel collectif,Fort
2633E1534039Z,2026-06-08,Q52F3N79CX1Q,33236_1135_00022,22 Avenue du Monument Salins 33970 Lège-Cap-Ferret,33970,Lège-Cap-Ferret,33,maison,après 2021,,240,B,A,108,constructed,-1.245509461973095,44.652239821741716,33236,1,id_rnb,bdnb-bg-AR81-VK5H-7V3Q,5.4,82,3.9,1960,BRIQUES,TUILES,2,1,Résidentiel individuel,
2633E1537096O,2026-06-08,SWKC7MYVTWZ6,33205_oa8ueh_00396,396 Route du Rude 33720 Illats,33720,Illats,33,maison,avant 1948,,65,C,B,178,constructed,-0.366629951003969,44.59807962613715,33205,2,id_rnb,bdnb-bg-ZURB-RZQA-9223,5.6,127,18.8,1850,MEULIERE - PIERRE,TUILES,1,3,Résidentiel individuel,Fort
2633E1528069J,2026-06-08,TPETJHC6JZ5N,33366_0943_00080,80 Route de Salignac 33240 Saint-André-de-Cubzac,33240,Saint-André-de-Cubzac,33,appartement,2001-2005,,43,C,A,158,constructed,-0.42844532589988,45.00205935025967,33366,1,id_rnb,bdnb-bg-YD17-TZZ5-1CLB,6.8,207,44.2,2004,PIERRE,TUILES,2,86,Résidentiel collectif,Fort
2633E1534526S,2026-06-08,4DJE19TYB7HX,33063_7280_00004,4 Rue Pierre de Coubertin 33000 Bordeaux,33000,Bordeaux,33,immeuble,avant 1948,,,D,D,190,constructed,-0.571650006207823,44.83581111653433,33063,1,id_rnb,bdnb-bg-4S8C-DNDJ-C4TA,15.6,113,10.9,1889,PIERRE,ARDOISES - TUILES,4,5,Résidentiel collectif,Fort
2633E1531413Z,2026-06-08,4ZJT43R8QFSR,33063_7240_00058,58 Rue Peyronnet 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,29.2,D,B,220,constructed,-0.560503583774859,44.828347751578036,33063,1,id_rnb,bdnb-bg-5E4P-PKD4-LJ8Y,13.5,78,5.5,1830,PIERRE,TUILES,4,5,Résidentiel collectif,Fort
2633E1526609F,2026-06-08,M5W3B9D2KMD2,33069_0sqep7_00135,135 Avenue de la Libération Charles de Gaulle 33110 Le Bouscat,33110,Le Bouscat,33,appartement,2013-2021,2017,60,C,C,103,constructed,-0.598907408934708,44.85986477639741,33069,1,id_rnb,bdnb-bg-DKE5-YTDJ-4Z1G,10.1,141,13.4,2018,INDETERMINE,INDETERMINE,3,5,Résidentiel collectif,Moyen
2633E1531384W,2026-06-08,58B8S3M53QD2,33281_0280_00047_ter,47ter Avenue du Bedat 33700 Mérignac,33700,Mérignac,33,appartement,1989-2000,,46.2,D,B,192,constructed,-0.645109322386082,44.84999321900716,33281,2,id_rnb,bdnb-bg-L3SN-GDYN-BWSN,8.2,920,40.1,1991,BRIQUES,TUILES,3,42,Résidentiel collectif,Fort
2633E1530325D,2026-06-08,6Z26NPBQ113A,33119_0312_00032,32 Rue Clément Ader 33150 Cenon,33150,Cenon,33,appartement,2013-2021,2017,77.6,B,B,50.7,constructed,-0.50869448708457,44.856096776667414,33119,1,id_rnb,bdnb-bg-DGCP-Q7L4-BAZU,12.0,973,57.8,2019,INDETERMINE,INDETERMINE,3,41,Résidentiel collectif,Moyen
2633E1532370U,2026-06-08,XNBNS8WKFWGQ,33522_1745_00004,4 Rue Marc Sangnier 33400 Talence,33400,Talence,33,appartement,1989-2000,1990,22.2,C,A,144,constructed,-0.601105213092805,44.808028608821985,33522,1,id_rnb,bdnb-bg-4XEA-HHEY-UXJ9,11.1,468,17.8,1990,AGGLOMERE,BETON,4,49,Résidentiel collectif,Moyen
2633E1537143J,2026-06-08,86PTSQQ35NGF,33529_1745_00032,32 Rue Lagrua 33260 La Teste-de-Buch,33260,La Teste-de-Buch,33,maison,1948-1974,,106.5,C,A,149,constructed,-1.154102710988221,44.6390880062191,33529,1,id_rnb,bdnb-bg-4AUQ-PCQU-NV2H,2.3,113,2.6,1965,BRIQUES,TUILES,1,1,Résidentiel individuel,Moyen
2633E1530203L,2026-06-08,SYK1DEVEE5SY,33529_3fzpj7_00012,12 Le Pujeau du Large 33260 La Teste-de-Buch,33260,La Teste-de-Buch,33,maison,1948-1974,,56.4,D,B,237,constructed,-1.135920261181992,44.642320374053426,33529,1,id_rnb,bdnb-bg-S71X-HXSY-DHTJ,5.6,38,1.5,1970,INDETERMINE,INDETERMINE,2,37,Résidentiel individuel,Moyen
2633E1536981D,2026-06-08,5MEXVTMQ1Y1G,33366_0381_00010,10 Chemin du Granger 33240 Saint-André-de-Cubzac,33240,Saint-André-de-Cubzac,33,maison,2001-2005,,96.4,C,A,126,constructed,-0.43515267873229,45.00062108062441,33366,1,id_rnb,bdnb-bg-U12P-Q7H4-3FKM,4.5,127,48.1,2002,BRIQUES,TUILES,1,1,Résidentiel individuel,Fort
2633E1528175L,2026-06-08,G857PX1HRV1K,33075_0098_00010,10 Rue de la Colonne 33520 Bruges,33520,Bruges,33,immeuble,1948-1974,,,E,D,259,constructed,-0.614138987565156,44.87252476605539,33075,1,id_rnb,bdnb-bg-3UT5-JSB2-FGYZ,14.8,362,18.0,1968,BETON - BRIQUES,BETON,5,65,Résidentiel collectif,Moyen
2633E1532011Z,2026-06-08,6RFAJ9Y8N865,33274_0840_00020,20 Route de Mondet 33650 Martillac,33650,Martillac,33,maison,avant 1948,,75.3,C,A,150,constructed,-0.550962617435069,44.71318589246242,33274,2,id_rnb,bdnb-bg-WUCQ-D241-XHG5,4.2,164,31.7,1860,MEULIERE,TUILES,1,1,Résidentiel individuel,Fort
2633E1536125F,2026-06-08,A319VK6AQM85,33199_vtt5jk_00004,4 Rue Jules Ferry 33470 Gujan-Mestras,33470,Gujan-Mestras,33,maison,2013-2021,2021,195,A,A,37,constructed,-1.101312231550921,44.63635977102328,33199,2,id_rnb,bdnb-bg-XRMT-N1TZ-2PA6,3.6,156,5.3,1934,BRIQUES,TUILES,1,1,Résidentiel individuel,
2633E1536937L,2026-06-08,7B12PFGF7JYM,33192_5848_00030,30 Cours du Général de Gaulle 33170 Gradignan,33170,Gradignan,33,appartement,2006-2012,2009,58.9,C,A,157,constructed,-0.60554302446024,44.78495212487275,33192,1,id_rnb,bdnb-bg-QBRC-HG4G-V9Z6,11.7,253,35.2,2009,INDETERMINE,INDETERMINE,4,28,Résidentiel collectif,Moyen
2633E1536975X,2026-06-08,HYRADHNXYTDR,33281_2422_00040,40 Rue du Pradinat 33700 Mérignac,33700,Mérignac,33,maison,2013-2021,,66.6,C,C,92,constructed,-0.699196250664747,44.81571514526494,33281,3,id_rnb,bdnb-bg-AQWQ-GD64-M4YM,7.4,92,49.0,2020,BRIQUES,TUILES,2,73,Résidentiel individuel,Moyen
2633E1530415P,2026-06-08,QE1C584KRDW5,33063_5220_00061,61 Rue de Laseppe 33000 Bordeaux,33000,Bordeaux,33,appartement,1978-1982,,22.1,C,A,159,constructed,-0.584509840271928,44.85336912102977,33063,1,id_rnb,bdnb-bg-9NQU-7PFZ-ENVZ,10.1,130,4.0,1800,PIERRE,TUILES,4,12,Résidentiel collectif,Fort
2633E1523513D,2026-06-07,6PM6HAJ1FPQ3,33013_0258_00016,16 Avenue du Périgord 33370 Artigues-près-Bordeaux,33370,Artigues-près-Bordeaux,33,appartement,2013-2021,,43.3,C,C,108,constructed,-0.47552140930737,44.865768468821855,33013,1,id_rnb,bdnb-bg-N4LD-4EYG-FQ6A,6.8,1021,66.0,2015,INDETERMINE,INDETERMINE,3,34,Résidentiel collectif,Fort
2633E1524237Z,2026-06-07,QSC359CE3R8V,33063_7735_00112,112 Rue Quintin 33000 Bordeaux,33000,Bordeaux,33,appartement,1948-1974,1972,21.1,D,B,237,constructed,-0.599249107879178,44.82326417889932,33063,1,id_rnb,bdnb-bg-NBWF-JAK7-RV8L,15.8,173,20.8,1972,INDETERMINE,INDETERMINE,6,24,Résidentiel collectif,Moyen
2633E1523516G,2026-06-07,CJ7PJMDNKF85,33192_6113_00014,14 Allée de Guyenne 33170 Gradignan,33170,Gradignan,33,maison,1948-1974,,90.5,D,C,187,constructed,-0.604130521574027,44.77400203810784,33192,1,id_rnb,bdnb-bg-TYMF-12KK-FQ5M,3.8,111,21.0,1971,BRIQUES,TUILES,1,1,Résidentiel individuel,Fort
2633E1525000I,2026-06-07,EZY2126S7PV6,33063_8390_00227,227 Rue Sainte-Catherine 33000 Bordeaux,33000,Bordeaux,33,appartement,avant 1948,,76.4,E,E,282,constructed,-0.573315259146916,44.833070332765615,33063,3,id_rnb,bdnb-bg-EP6Y-W6TT-T6FC,17.8,269,13.4,1880,BRIQUES - PIERRE,TUILES,4,8,Résidentiel collectif,Fort
2633E1523873Z,2026-06-07,D4JF53SP7EZJ,33140_0078_00009_bis,9bis Rue Bauduc 33670 Créon,33670,Créon,33,maison,2013-2021,,86.6,A,A,69,constructed,-0.345198874963162,44.77125029702732,33140,2,id_rnb,bdnb-bg-3UKT-VX6G-76WU,4.8,253,105.3,2017,BRIQUES,TUILES,1,2,Résidentiel individuel,Moyen
2633E1524535L,2026-06-07,EREARTSAVWYE,33200_0509_00023,23 Rue du Hapchot 33185 Le Haillan,33185,Le Haillan,33,maison,1983-1988,1986,95.9,D,B,182,constructed,-0.685126270569936,44.88915276644936,33200,1,id_rnb,bdnb-bg-A4VT-SKA7-156D,2.8,139,14.9,1986,BRIQUES,TUILES,1,1,Résidentiel individuel,Fort
2633E1525542E,2026-06-07,FYDS3CV3K62R,33554_0508_00157,157 Avenue du Périgord 33370 Yvrac,33370,Yvrac,33,maison,1978-1982,,127.2,D,D,193,constructed,-0.458159332059139,44.86501478202065,33554,2,id_rnb,bdnb-bg-U3LK-9NHS-Y6J3,4.4,146,83.6,1980,BRIQUES,TUILES,1,1,Résidentiel individuel,Fort
2633E1523833L,2026-06-07,JP59YWWNSDCY,33201_a011_00084,84 Lotissement Chanteloup 33550 Haux,33550,Haux,33,maison,2001-2005,,98.1,C,A,140,constructed,-0.356158223675331,44.736790133747206,33201,1,id_rnb,bdnb-bg-UG2W-29Z1-1U7R,3.2,115,89.7,2006,BRIQUES,TUILES,1,1,Résidentiel individuel,Fort
2633E1523295T,2026-06-07,YA7BG23VGVST,33227_0793_00011,11 Rue Lafargue 33210 Langon,33210,Langon,33,appartement,avant 1948,,19,D,B,250,constructed,-0.246185252350424,44.55565720122512,33227,2,id_rnb,bdnb-bg-PBSN-VEY2-B52H,10.4,78,13.1,1794,INDETERMINE,INDETERMINE,3,5,Résidentiel collectif,Fort
2633E1523928C,2026-06-07,46M4CK427HPB,33140_0862_00001,1 Chemin de la Scierie 33670 Créon,33670,Créon,33,maison,2006-2012,,73.4,C,B,158,constructed,-0.348888555835725,44.77690310271234,33140,1,id_rnb,bdnb-bg-C7TY-2JXA-1DUM,4.4,103,101.7,2010,BRIQUES,TUILES,1,1,Résidentiel individuel,Moyen
2633E1524066K,2026-06-07,7CANQ17X9XDZ,33069_0sqep7_00265,265 Avenue de la Libération Charles de Gaulle 33110 Le Bouscat,33110,Le Bouscat,33,appartement,2013-2021,2019,43.3,C,C,100,constructed,-0.604971685438518,44.86597638355888,33069,14,id_rnb,bdnb-bg-G1XC-GCCE-P313,12.6,3035,14.5,2019,INDETERMINE,INDETERMINE,9,62,Résidentiel collectif,Moyen
2633E1523442K,2026-06-07,BJFPRJJWV1Y6,33063_6440_00018,18 Rue Monadey 33800 Bordeaux,33800,Bordeaux,33,appartement,1989-2000,1990,16.2,C,A,192,constructed,-0.571278413796825,44.82871981495263,33063,1,id_rnb,bdnb-bg-26ZY-RJHH-HDUX,13.9,159,13.7,1990,INDETERMINE,INDETERMINE,4,22,Résidentiel collectif,Moyen
2633E1523369P,2026-06-07,4V9X7DF7XCW6,33200_0507_00017_d,17D Rue des Graves 33185 Le Haillan,33185,Le Haillan,33,maison,2006-2012,,163.8,B,A,80,constructed,-0.674658482070614,44.88003552233423,33200,2,id_rnb,bdnb-bg-BZTL-FRYW-AZ5F,3.8,340,29.2,2012,BOIS,TUILES,1,1,Résidentiel individuel,Fort
2633E1525389H,2026-06-07,XW2X97FKFFBG,33274_0240_00034,34 Chemin Castaing 33650 Martillac,33650,Martillac,33,maison,avant 1948,,78.4,D,D,219,constructed,-0.540476980789379,44.73312793059285,33274,1,id_rnb,bdnb-bg-FAVY-3GGM-JQZL,3.3,123,15.5,2003,BRIQUES,TUILES,1,1,Résidentiel individuel,Moyen
2633E1523436E,2026-06-07,B2BG3R47E3FR,33063_0745_00082,82 Rue de la Bechade 33000 Bordeaux,33000,Bordeaux,33,appartement,1978-1982,,36.8,D,B,187,constructed,-0.598802972039511,44.824097276141046,33063,2,id_rnb,bdnb-bg-H41W-NSGY-YVFW,7.8,615,20.9,1998,INDETERMINE,INDETERMINE,3,41,Résidentiel collectif,Moyen
2633E1523688W,2026-06-07,61Q7D7E72VBQ,33293_0192_00029,29 Route de Sampau 33450 Montussan,33450,Montussan,33,appartement,1948-1974,,57.9,E,C,275,constructed,-0.429191752557078,44.87181231292208,33293,1,id_rnb,bdnb-bg-RJKF-UZAY-A41Z,5.0,149,60.1,1972,BRIQUES,TUILES,1,1,Résidentiel individuel,Moyen
2633E1524598W,2026-06-07,DHWXT2BXXYWD,33318_2180_00014,14 Rue du Maréchal Foch 33600 Pessac,33600,Pessac,33,maison,1948-1974,,66,C,A,118,constructed,-0.653821325026263,44.80275971683387,33318,1,id_rnb,bdnb-bg-P4PX-5LCV-F4SJ,5.8,86,48.1,1969,AGGLOMERE - BRIQUES,TUILES,1,1,Résidentiel individuel,Moyen
2633E1523648I,2026-06-07,61Q7D7E72VBQ,33293_0192_00029,29 Route de Sampau 33450 Montussan,33450,Montussan,33,appartement,1948-1974,,59.7,D,B,182,constructed,-0.429191752557078,44.87181231292208,33293,1,id_rnb,bdnb-bg-RJKF-UZAY-A41Z,5.0,149,60.1,1972,BRIQUES,TUILES,1,1,Résidentiel individuel,Moyen
