building_id,lon,lat,n_addresses,adresse_ejemplo,parcel_ref,parcel_label,parcel_area_m2
Building2D.ACT_6435af2b-b144-4fe7-bb2c-8c999626cf36,6.1317929,49.61156,1,"5, Rue du Fossé, 1536 Luxembourg, Luxembourg",075F00308001774,308/1774,85.28
Building2D.ACT_648ad662-3fcc-4440-b4aa-29a954e27251,6.133154,49.610712,1,"19, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00616001674,616/1674,482.96
Building2D.ACT_64a164ed-3109-4038-8d0a-04081598739f,6.1319794,49.6096803,0,,075F00509002004,509/2004,1329.72
Building2D.ACT_64c6cb6f-490c-42d2-99a0-f789f612353d,6.1336754,49.6136338,1,"47, Rue Mohrfels, 2158 Luxembourg, Luxembourg",075B00213000431,213/431,294.54
Building2D.ACT_64d82c57-501a-4b2e-9f99-17583868c24a,6.1331017,49.61008,1,"34, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00653002390,653/2390,689.82
Building2D.ACT_6559ad65-2777-4e7e-a04c-dce093a8a278,6.1292025,49.612685,0,,075F00125001792,125/1792,465.24
Building2D.ACT_65787336-6c72-4904-a070-ad0d05ea10ed,6.121883,49.60889,0,,075F00711001973,711/1973,710.17
Building2D.ACT_658a3937-ecd7-49be-8fcc-9ad91ac29d8b,6.128156,49.6142784,4,"32, Avenue de la Porte-Neuve, 2227 Luxembourg, Luxembourg",075F00799002660,799/2660,2900.29
Building2D.ACT_65a93e8a-c6dc-47cf-b2cd-21eec779cf32,6.1336535,49.6153961,1,"21, Rue Vauban, 2663 Luxembourg, Luxembourg",075B00187000000,187,161.82
Building2D.ACT_65ca8808-bc03-47d0-ac81-ea1d832eb857,6.1307103,49.6131691,1,"17, Place du Théâtre, 2613 Luxembourg, Luxembourg",075F00209002652,209/2652,1815.43
Building2D.ACT_6610cc76-e6e1-4668-beee-ee67033473ec,6.1285238,49.6105669,1,"18, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00448002141,448/2141,164.02
Building2D.ACT_662b3c9a-e9a2-4760-b6af-397246f8e12a,6.1286319,49.614457,1,"5, Avenue Jean-Pierre Pescatore, 2324 Luxembourg, Luxembourg",075F00799000815,799/815,175.5
Building2D.ACT_6679b004-a7f4-40c5-b3c5-740ce35788c0,6.1309152,49.6122038,1,"22, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00230001489,230/1489,761.82
Building2D.ACT_66942f16-2760-4d9c-8370-567533eddd6e,6.1294109,49.6106627,1,"6, Rue Chimay, 1333 Luxembourg, Luxembourg",075F00461001970,461/1970,248.49
Building2D.ACT_674517d8-aa5c-4284-b3c1-a14f4bf74036,6.1351052,49.6086538,1,"15, Rue Plaetis, 2338 Luxembourg, Luxembourg",075C00111000330,111/330,188.85
Building2D.ACT_67cb5ff9-7d29-4364-9bfb-048af78eb469,6.1265086,49.6117329,0,,075F00200002615,200/2615,198.92
Building2D.ACT_67d5a97b-47f9-44df-b0ce-607109164a23,6.1314118,49.6115018,1,"2, Rue du Fossé, 1536 Luxembourg, Luxembourg",075F00310002060,310/2060,396.61
Building2D.ACT_6820a033-e7eb-4405-9bb1-b51849b92c89,6.1342836,49.6084812,1,"16, Plateau du St Esprit, 1475 Luxembourg, Luxembourg",075C00304000259,304/259,2697.23
Building2D.ACT_682ae7a8-d498-41d5-9e60-1459a6fc3c53,6.1279364,49.6115393,1,"12, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00180001881,180/1881,91.92
Building2D.ACT_684c6af2-58fa-4dd0-8a0e-77aeb248d168,6.130708,49.613558,0,,075F00209002652,209/2652,1815.43
Building2D.ACT_68902c8a-1442-4281-ba98-ecf3a2624166,6.1295095,49.611623,1,"2, Rue de la Poste, 2346 Luxembourg, Luxembourg",075F00196000000,196,116.02
Building2D.ACT_68e39921-c92f-428c-9614-8615970570f8,6.1298306,49.6107819,2,"5, Rue Chimay, 1333 Luxembourg, Luxembourg",075F00468000000,468,116.95
Building2D.ACT_6973aa30-b093-4ed7-9ea9-b7f15eb70fbc,6.13174,49.6122371,1,"10, Côte d'Eich, 1450 Luxembourg, Luxembourg",075F00281000000,281,84.78
Building2D.ACT_697f4611-f443-4876-ac5d-8335a3fbb306,6.1324286,49.6123935,2,"13, Rue du Nord, 2229 Luxembourg, Luxembourg",075F00319000000,319,192.92
Building2D.ACT_6a014ff5-47d4-4200-a135-ff3b39851aa7,6.1291511,49.6103194,1,"3, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00433000209,433/209,145.13
Building2D.ACT_6a1ccec9-951e-4ffc-b175-278587e4fa5f,6.1344338,49.6089175,1,"4A, Montée du Grund, 1645 Luxembourg, Luxembourg",075C00298000000,298,24.1
Building2D.ACT_6a2dca8a-121c-4da1-97ab-4775047d3ac1,6.1307181,49.6137525,1,"15, Côte d'Eich, 1450 Luxembourg, Luxembourg",075F00209001293,209/1293,197.23
Building2D.ACT_6a3247ba-7deb-47bc-8bb0-51617e681df3,6.1298237,49.6103887,2,"15, Rue Chimay, 1333 Luxembourg, Luxembourg",075F00472000186,472/186,98.29
Building2D.ACT_6a8c2443-5a6a-4ac6-b624-fdc272de02d5,6.1250356,49.6106694,1,"18, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00731002775,731/2775,565.57
Building2D.ACT_6abc2fff-ef55-462f-8828-0fb10cd68643,6.1285764,49.6119164,1,"75, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00148001795,148/1795,125.92
Building2D.ACT_6ac43fdd-ad4a-47b8-9a13-ec9694e744c0,6.1255604,49.6103135,1,"31, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00722002725,722/2725,815.15
Building2D.ACT_6afa1a1f-c973-4bce-ae7b-4d1d906dc84b,6.12735,49.6093893,1,"2, Boulevard Franklin D. Roosevelt, 2450 Luxembourg, Luxembourg",075F00697002566,697/2566,4123.28
Building2D.ACT_6bbcf6c6-4b7f-4493-95dd-a50a972fbeed,6.1331429,49.6147971,1,"7, Boulevard de l'Alzette, 1124 Luxembourg, Luxembourg",075B00166000512,166/512,212.75
Building2D.ACT_6bfe6a1b-0de8-42bd-95f9-51fc494f3607,6.1339708,49.6119408,1,"12, Rue Wiltheim, 2733 Luxembourg, Luxembourg",075F00341002524,341/2524,125.02
Building2D.ACT_6c7e503c-ac80-4e60-bc76-bce50c55e0a3,6.1284509,49.6102909,1,"17, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00442000000,442,145.46
Building2D.ACT_6ca19c0e-b75b-42d7-b559-fca63d6ac133,6.1290473,49.6103573,1,"5, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00436000045,436/45,151.69
Building2D.ACT_6cf50fe1-cc9c-4c39-9a70-3205df7329f4,6.1290704,49.610825,1,"15, Place d'Armes, 1136 Luxembourg, Luxembourg",075F00419001834,419/1834,252.14
Building2D.ACT_6d812f5e-d17c-4a89-8eac-8061adab0894,6.1337142,49.6092184,0,,075F00640002169,640/2169,1101.46
Building2D.ACT_6dbcb178-9d17-4edf-b603-0cbe9e357245,6.1302673,49.6122436,3,"34, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00222002352,222/2352,806.98
Building2D.ACT_6de7736a-808a-41fe-9310-1f99a7d80c25,6.128245,49.6098025,2,"15, Boulevard Franklin D. Roosevelt, 2450 Luxembourg, Luxembourg",075F00497000936,497/936,379.78
Building2D.ACT_6e5149df-5c8b-486a-98ba-69bec6f359cd,6.1283779,49.6103464,1,"19, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00443000000,443,53.09
Building2D.ACT_6ee5d438-1ca9-44c3-8de4-afe68159907b,6.1276358,49.6113658,1,"30, Rue de la Poste, 2346 Luxembourg, Luxembourg",075F00173001290,173/1290,66.78
Building2D.ACT_6f5909b4-0045-4564-9184-45e4b9f2040d,6.1284369,49.6105604,1,"20, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00447002140,447/2140,150.71
Building2D.ACT_6f7370ce-6c9f-4c07-9ce5-d4192be64ede,6.1316833,49.6150183,1,"4, Rue Laurent Menager, 2143 Luxembourg, Luxembourg",075B00051000021,51/21,89.59
Building2D.ACT_6fbd4166-98e7-4e90-8e20-ccd845f920a7,6.1336405,49.6098415,1,"12, Rue du St Esprit, 1475 Luxembourg, Luxembourg",075F00648000000,648,594.15
Building2D.ACT_70081606-c474-4dcf-8aec-65d19a95d73b,6.1296328,49.6141222,1,"7, Boulevard Royal, 2449 Luxembourg, Luxembourg",075F00003002378,3/2378,330.96
Building2D.ACT_70628930-195e-493f-a4de-317bbcec7161,6.1311404,49.6137037,1,"24, Côte d'Eich, 1450 Luxembourg, Luxembourg",075F00209002787,209/2787,470.78
Building2D.ACT_709eef00-fbf2-4083-9169-6e7f38f95e69,6.1322444,49.6106993,3,"6, Rue de la Reine, 2418 Luxembourg, Luxembourg",075F00623000146,623/146,444.41
Building2D.ACT_70b99119-3598-4036-b401-72149be1056b,6.1214468,49.6133691,0,,075F00785002021,785/2021,558.85
Building2D.ACT_70d32ca9-e109-42b4-85b0-1f69e0d4d885,6.1312167,49.6125217,2,"9, Côte d'Eich, 1450 Luxembourg, Luxembourg",075F00210001830,210/1830,410.44
Building2D.ACT_715453d1-2ead-4012-aad1-5680051c2cc6,6.1320412,49.6115192,1,"15, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00368000382,368/382,200.33
Building2D.ACT_7167e18b-8c1e-4715-9e98-d976c90dd057,6.1286264,49.6133005,1,"13, Rue des Bains, 1212 Luxembourg, Luxembourg",075F00004000609,4/609,115.37
Building2D.ACT_717a1eb2-992e-415a-aabe-41864c58acba,6.1343161,49.6090306,2,"2, Montée du Grund, 1645 Luxembourg, Luxembourg",075C00300000358,300/358,316.65
Building2D.ACT_71a280a3-a338-4e32-9463-1479f0d5e65d,6.1298432,49.6134857,3,"32, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00205002651,205/2651,932.57
Building2D.ACT_71ae2438-a4b1-4b69-aea6-543360406af5,6.1216157,49.61343,0,,075F00785001168,785/1168,301.52
Building2D.ACT_7231780d-2bb9-4567-a629-f74dc0190ced,6.129031,49.6097995,2,"23, Rue Notre-Dame, 2240 Luxembourg, Luxembourg",075F00497002355,497/2355,475.79
Building2D.ACT_72fc25d8-e76e-4721-b81c-afb88b6445d8,6.1347856,49.6089913,3,"2, Rue Sosthene Weis, 2722 Luxembourg, Luxembourg",075C00060000000,60,271.15
Building2D.ACT_73fa3c48-e216-45d0-afb3-f8778131377f,6.133636,49.614482,3,"11, Boulevard de l'Alzette, 1124 Luxembourg, Luxembourg",075B00329000444,329/444,2836.3
Building2D.ACT_74781566-8759-413d-b7ca-41d90d57485b,6.129926,49.6138325,2,"6, Rue Willy Goergen, 1636 Luxembourg, Luxembourg",075F00003001219,3/1219,362.16
Building2D.ACT_74d7bf03-8e35-4d7d-a459-922645826622,6.12982,49.6116969,1,"2, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00263000000,263,77.55
Building2D.ACT_74d9836b-b2fa-43c3-9d21-0c8344e4abc0,6.130115,49.6126056,4,"11A, Place du Théâtre, 2613 Luxembourg, Luxembourg",075F00210001295,210/1295,1483.74
Building2D.ACT_76004f72-7e0e-4f03-84e1-6e5d86e67d2d,6.1283929,49.611795,1,"5, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00155001998,155/1998,326.31
Building2D.ACT_7608279a-9476-411d-8f61-11bae05facf1,6.1317012,49.61022,1,"2, Rue Notre-Dame, 2240 Luxembourg, Luxembourg",075F00502001631,502/1631,260.67
Building2D.ACT_762a0b91-35e2-4bdb-80f5-c24a54ac5281,6.131804,49.608336,0,,075D00038001045,38/1045,410.66
Building2D.ACT_76cc6aab-13d4-4f04-828b-6b770d79d49d,6.1327633,49.6150633,2,"9, Rue Alfred Kowalsky, 1866 Luxembourg, Luxembourg",075B00166000496,166/496,231.63
Building2D.ACT_77c8bd27-7ac1-4981-8ff1-e876826404c5,6.1310568,49.6125289,1,"3, Place du Théâtre, 2613 Luxembourg, Luxembourg",075F00234002686,234/2686,232.86
Building2D.ACT_780077cf-062a-4d09-b11d-39a9580fc21f,6.13193,49.609944,1,"2, Place de Clairefontaine, 1341 Luxembourg, Luxembourg",075F00509002004,509/2004,1329.72
Building2D.ACT_78109e86-4b6b-43ce-9f1a-97457b21b440,6.1248038,49.6102638,1,"41, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00722002498,722/2498,153.29
Building2D.ACT_789168b6-0123-42e0-82eb-d02b6a189d0b,6.1339806,49.6107665,3,"5, Rue de la Loge, 1945 Luxembourg, Luxembourg",075F00549002412,549/2412,302.57
Building2D.ACT_78c0048b-4b0b-443f-aae0-71be9cf153ed,6.1329994,49.6110527,1,"17, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00617000001,617/1,2664.21
Building2D.ACT_78c42d4d-4165-4343-9332-9ab19482fe02,6.1320815,49.6083092,1,"8, Boulevard Franklin D. Roosevelt, 2450 Luxembourg, Luxembourg",075D00038000918,38/918,300.66
Building2D.ACT_7915d1d0-8ade-4921-baf2-d85a89b46974,6.1354185,49.6127488,0,,075B00233000672,233/672,5139.29
Building2D.ACT_7933d7d0-a884-4a14-a1fa-653f4098b978,6.1347069,49.6085823,1,"16, Montée du Grund, 1645 Luxembourg, Luxembourg",075C00288000000,288,81.4
Building2D.ACT_7951343e-56eb-456b-9ba7-143c090c127d,6.1328105,49.6113476,1,"8, Rue de la Boucherie, 1247 Luxembourg, Luxembourg",075F00571002784,571/2784,119.93
Building2D.ACT_79552b8d-4d84-4803-90b7-bf9f5491c0b9,6.127615,49.6106736,1,"17, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00386000305,386/305,133.33
Building2D.ACT_799a5ec1-d120-4faa-8436-02674254111e,6.1303478,49.6139844,0,,075F00003001216,3/1216,428.44
Building2D.ACT_79c00173-f47e-4ed6-b388-c0e21cfbbe6d,6.13172,49.611628,2,"3, Rue du Fossé, 1536 Luxembourg, Luxembourg",075F00307001832,307/1832,122.95
Building2D.ACT_7a0eb253-6aee-4f76-a1fb-ecc045ef8bae,6.1340912,49.6107158,1,"37, Rue du St Esprit, 1475 Luxembourg, Luxembourg",075F00549002409,549/2409,122.84
Building2D.ACT_7a72dbcb-9500-41fa-b074-45032ce5ee39,6.1247985,49.6077923,1,"15, Rue de la Semois, 2533 Luxembourg, Luxembourg",061A00301005718,301/5718,135.46
Building2D.ACT_7a85cd97-418e-4c19-b3f5-46635992f303,6.1279438,49.6112125,1,"22, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00168000705,168/705,59.62
Building2D.ACT_7b3a92bc-ad36-4ee6-94de-b62c37ac938c,6.1344475,49.6087475,0,,075C00296000000,296,162.17
Building2D.ACT_7bb83160-e04b-4cdd-bb2c-37ff7d88d553,6.1302308,49.6098897,1,"11, Rue Notre-Dame, 2240 Luxembourg, Luxembourg",075F00498000401,498/401,271.73
Building2D.ACT_7bf51b83-0100-4818-9d26-2f06df5c4917,6.1294962,49.6124838,1,"15, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00068000151,68/151,102.6
Building2D.ACT_7c4ec983-c7ad-48e6-b8dc-52b7b6d37295,6.1286262,49.6098119,1,"29, Rue Notre-Dame, 2240 Luxembourg, Luxembourg",075F00497000772,497/772,388.13
Building2D.ACT_7cad6122-7e9a-4071-b246-fc82a6a27a36,6.1282794,49.6127267,1,"14, Avenue de la Porte-Neuve, 2227 Luxembourg, Luxembourg",075F00010000428,10/428,64.2
Building2D.ACT_7d109316-f138-4f95-963a-acb16fe82bd3,6.1279953,49.6140921,1,"8, Boulevard Royal, 2449 Luxembourg, Luxembourg",075F00799002311,799/2311,792.2
Building2D.ACT_7d54fdad-d464-488f-ba59-cac284aa08bb,6.1331024,49.6086038,0,,075F00634002400,634/2400,2159.68
Building2D.ACT_7d59d9fd-3e2e-4720-9ec7-855a57376f08,6.1253395,49.6080876,2,"1, Rue de la Semois, 2533 Luxembourg, Luxembourg",061A00301007285,301/7285,1332.87
Building2D.ACT_7d65c5fc-3c37-4685-abd1-df084873e876,6.1268433,49.6132344,5,"28, Rue des Bains, 1212 Luxembourg, Luxembourg",075F00103002329,103/2329,2715.53
Building2D.ACT_7dd07db6-b9c8-45a7-9d86-27784b752a93,6.1270038,49.612745,1,"3, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00103001414,103/1414,258.77
Building2D.ACT_7de77098-3220-490a-909c-a0b2107cea7c,6.1303,49.61285,1,"13, Place du Théâtre, 2613 Luxembourg, Luxembourg",075F00210001221,210/1221,103.16
Building2D.ACT_7edae197-df5e-4f1f-a7e9-83a57fc47b3d,6.1245763,49.6111721,1,"29, Boulevard Prince Henri, 1724 Luxembourg, Luxembourg",075F00731002436,731/2436,466.18
Building2D.ACT_7f91b664-8803-46ec-b87a-86763d15e21f,6.133361,49.609922,1,"27, Rue du St Esprit, 1475 Luxembourg, Luxembourg",075F00653002390,653/2390,689.82
Building2D.ACT_7fe3d775-1c7a-470c-973e-e5c133b6999f,6.1315533,49.6153156,1,"14, Rue Laurent Menager, 2143 Luxembourg, Luxembourg",075B00046000000,46,61.35
Building2D.ACT_8000b2c1-6226-4fed-9b45-3e17aa3a7044,6.1266984,49.6097321,1,"45, Rue Notre-Dame, 2240 Luxembourg, Luxembourg",075F00390002773,390/2773,216.38
Building2D.ACT_80949369-e3db-4978-85f1-67382be6e134,6.1270924,49.6115796,2,"21, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00092002078,92/2078,216.22
Building2D.ACT_80a973fd-dac6-40b3-9f4e-aa205e8713aa,6.1341482,49.6153736,2,"5, Rue des Trois Glands, 1629 Luxembourg, Luxembourg",075B00197000723,197/723,191.47
Building2D.ACT_80cbe535-9f36-4f29-9dd8-cd5989f70205,6.1333809,49.6100509,2,"36, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00652000182,652/182,156.88
Building2D.ACT_814d9695-2fd7-4a58-a5ec-6f686edf3c7d,6.1321067,49.6150611,1,"9, Rue Mohrfels, 2158 Luxembourg, Luxembourg",075B00095000534,95/534,54.39
Building2D.ACT_81b2d8d5-33cf-483c-b4ff-5545b31749a1,6.1266186,49.6117414,1,"8, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00200002615,200/2615,198.92
Building2D.ACT_81e0d3d1-7b52-464d-93c7-d567df713da9,6.1335859,49.6079161,2,"14, Plateau du St Esprit, 1475 Luxembourg, Luxembourg",075D00038001247,38/1247,17959.78
Building2D.ACT_81e7086b-ea3c-49f9-9e5a-df77f47647b4,6.1292793,49.612816,1,"5, Rue Beaumont, 1219 Luxembourg, Luxembourg",075F00052001693,52/1693,184.69
Building2D.ACT_820a628c-0c1b-4be0-9862-2e9c8549f6e3,6.1269965,49.6123983,2,"11, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00104001790,104/1790,593.65
Building2D.ACT_8215f557-8bb1-4d89-84c0-24e21957c2c9,6.1326733,49.6111919,1,"15, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00531001854,531/1854,247.41
Building2D.ACT_8217d011-cf0b-47ed-8b55-292568838807,6.1325154,49.6117436,2,"5, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00291000000,291,42.64
Building2D.ACT_821f5b51-7b1d-4ffa-a79b-d8d6a75f7883,6.1307594,49.6110778,1,"26, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00396000323,396/323,215.08
Building2D.ACT_821f713b-30af-4ca0-b60e-fd968afbb94f,6.1293631,49.6140412,1,"11, Boulevard Royal, 2449 Luxembourg, Luxembourg",075F00003002259,3/2259,732.09
Building2D.ACT_8274520e-0cf0-4a94-bb52-93b2328f30fb,6.1289555,49.6103364,1,"7, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00437000074,437/74,153.85
Building2D.ACT_82a96b27-ab44-41d6-a59c-89bb2f425329,6.131436,49.612119,2,"12, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00236000629,236/629,98.78
Building2D.ACT_8392a288-ab83-4125-8e69-6bd0351999c8,6.1244194,49.6117767,2,"13, Boulevard Prince Henri, 1724 Luxembourg, Luxembourg",075F00747002740,747/2740,600.3
Building2D.ACT_8433ce74-3326-49bb-b29d-32576096a99a,6.1293104,49.6131685,1,"8, Rue Beaumont, 1219 Luxembourg, Luxembourg",075F00044000000,44,120.48
Building2D.ACT_84719c1c-208b-4b0a-8c48-9723f415a542,6.1322911,49.6111478,0,,075F00536000202,536/202,34.25
Building2D.ACT_84e70cf3-cd73-4af3-9bfa-83ab23d2791a,6.128427,49.6132045,7,"22, Avenue de la Porte-Neuve, 2227 Luxembourg, Luxembourg",075F00006002347,6/2347,522.48
Building2D.ACT_84f0e198-4dc5-404e-b929-c92a1458dabf,6.1303544,49.6110169,2,"16, Rue du Curé, 1368 Luxembourg, Luxembourg",075F00400000157,400/157,182.95
Building2D.ACT_8541a6ef-4d57-4fa0-ba45-b39f219692a6,6.1284744,49.6100962,1,"30, Rue Notre-Dame, 2240 Luxembourg, Luxembourg",075F00480000896,480/896,140.44
Building2D.ACT_85cd4450-d089-4629-9d06-93054fdaaa84,6.1303784,49.613175,1,"30A, Rue des Capucins, 1313 Luxembourg, Luxembourg",075F00209002687,209/2687,1141.46
Building2D.ACT_85db0b44-fca9-482e-943f-ce0de7523aae,6.12779,49.611665,1,"8, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00182002297,182/2297,315.58
Building2D.ACT_86b2b06d-8ae4-4916-9374-be14612f3074,6.1249162,49.6078892,1,"11, Rue de la Semois, 2533 Luxembourg, Luxembourg",061A00301004712,301/4712,157.54
Building2D.ACT_872cec06-67a8-4ccf-9695-5ca1cc8ed5d4,6.1277114,49.6129889,1,"15, Avenue de la Porte-Neuve, 2227 Luxembourg, Luxembourg",075F00031001961,31/1961,388.77
Building2D.ACT_87737b97-4206-4344-b9e5-6cf57bfc8efe,6.1234425,49.6130375,0,,075F00782000000,782,5639.81
Building2D.ACT_87869814-ce00-45a7-8a34-aa487650224e,6.1297821,49.6098352,2,"29, Boulevard Franklin D. Roosevelt, 2450 Luxembourg, Luxembourg",075F00498002299,498/2299,463.81
Building2D.ACT_887285f0-9d30-4f29-bf90-3656ff9f60d4,6.134786,49.6084987,1,"22, Montée du Grund, 1645 Luxembourg, Luxembourg",075C00286000000,286,416.1
Building2D.ACT_887b1fa7-972f-4017-ba5d-1950dfc5d2f1,6.1337607,49.6152929,1,"25, Rue Vauban, 2663 Luxembourg, Luxembourg",075B00190000696,190/696,145.75
Building2D.ACT_88995394-cde6-4706-88d1-ad3d40708324,6.1346808,49.60862,0,,075C00289000065,289/65,29.57
Building2D.ACT_889afdb9-0902-485d-9bed-b5df0f06985f,6.1274927,49.6116555,1,"6, Rue Beck, 1222 Luxembourg, Luxembourg",075F00182002175,182/2175,112.83
Building2D.ACT_89020852-516a-45b9-a0d8-b2078d5ca663,6.1334464,49.60928,1,"17, Rue du St Esprit, 1475 Luxembourg, Luxembourg",075F00643000509,643/509,102.53
Building2D.ACT_89c8c928-fc55-4791-ba15-643679656008,6.1274376,49.6130682,1,"17B, Rue des Bains, 1212 Luxembourg, Luxembourg",075F00032001652,32/1652,187.75
Building2D.ACT_8a78a3e3-b658-455c-a7cb-be76e5f8fb50,6.12173,49.6138252,1,"36, Boulevard Joseph II, 1840 Luxembourg, Luxembourg",075F00785002022,785/2022,244.56
Building2D.ACT_8a8c354a-9feb-4f69-b0aa-60eb1294f55d,6.1273214,49.6124043,1,"82, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00108000000,108,229.88
Building2D.ACT_8ac59734-b890-4968-801d-c5232e3dc28f,6.1314858,49.6117116,1,"13, Grand-Rue, 1661 Luxembourg, Luxembourg",075F00238002032,238/2032,248.11
Building2D.ACT_8acf8e61-d432-41a1-acfe-f3bf911998e2,6.1311483,49.6121607,1,"18, Grand-Rue, 1660 Luxembourg, Luxembourg",075F00232000313,232/313,313.68
Building2D.ACT_8b5b00b4-6fa3-4076-b12e-ff2779777d14,6.134316,49.6103215,2,"11, Rue Large, 1917 Luxembourg, Luxembourg",075F00668000000,668,87.04
Building2D.ACT_8c3bac62-1fdd-4c7a-9503-b1586cc06ff5,6.1244012,49.6122106,1,"11, Boulevard Prince Henri, 1724 Luxembourg, Luxembourg",075F00745002243,745/2243,344.36
Building2D.ACT_8c467d98-51a7-46dd-8903-ebe02ed0398d,6.1287293,49.6107971,1,"5, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00426000000,426,156.56
Building2D.ACT_8c84912b-2cc7-4a4e-a927-714b6b5738bc,6.130161,49.6139805,0,,075F00003001930,3/1930,744.98
Building2D.ACT_8cae0cac-fde5-46de-8dc3-93808b04fe73,6.1258017,49.61037,1,"29, Avenue Monterey, 2163 Luxembourg, Luxembourg",075F00722002339,722/2339,252.81
Building2D.ACT_8d5bc9bb-c5a2-474f-98b1-5a52999d21bb,6.1270735,49.6118065,2,"17, Rue Aldringen, 1118 Luxembourg, Luxembourg",075F00092002080,92/2080,281.68
Building2D.ACT_8e0b96e4-53dd-4eb9-b663-393ee4497b9d,6.1332987,49.6152462,1,"2A, Rue Vauban, 2663 Luxembourg, Luxembourg",075B00166000502,166/502,124.89
Building2D.ACT_8ecab105-8a26-4544-a5c7-5102950f2ce6,6.1283315,49.6104877,2,"22, Rue Louvigny, 1946 Luxembourg, Luxembourg",075F00447002139,447/2139,68.85
Building2D.ACT_8ed43c55-b87b-43d6-a1a3-b67f5030608b,6.1298138,49.6101275,1,"6, Rue Notre-Dame, 2240 Luxembourg, Luxembourg",075F00479002151,479/2151,211.38
Building2D.ACT_90202ff6-cd02-4283-b0c5-1d842c4d7fa4,6.1325293,49.6105956,2,"24, Rue du Marché-aux-Herbes, 1728 Luxembourg, Luxembourg",075F00620000000,620,81.05
Building2D.ACT_9058a590-e4ab-4dc1-85fb-dd6ad5f1bbf4,6.1243624,49.6113488,1,"25, Boulevard Prince Henri, 1724 Luxembourg, Luxembourg",075F00731002251,731/2251,312.11
Building2D.ACT_90972661-3753-448a-9a94-4d007284c383,6.1319974,49.6109611,1,"3, Rue de la Reine, 2418 Luxembourg, Luxembourg",075F00533000109,533/109,202.02
Building2D.ACT_9243e393-90b9-4ed2-b76a-028eee7f66c8,6.1333383,49.6094392,1,"21, Rue du St Esprit, 1475 Luxembourg, Luxembourg",075F00643000417,643/417,84.44
Building2D.ACT_925784a6-ed02-468a-b0f1-fda53104a106,6.1282517,49.6110094,1,"17, Rue Philippe II, 2340 Luxembourg, Luxembourg",075F00161001962,161/1962,82.47
Building2D.ACT_927a535f-24d9-447a-9fc5-b9cb6904855e,6.1315757,49.6152771,1,"12, Rue Laurent Menager, 2143 Luxembourg, Luxembourg",075B00047000526,47/526,110.51
Building2D.ACT_92b4e235-7e9a-44bf-bd90-377a164b743b,6.1283213,49.6123646,2,"8, Avenue de la Porte-Neuve, 2227 Luxembourg, Luxembourg",075F00014000000,14,39.75
Building2D.ACT_92f3d6ca-a0e0-48f0-87f7-cb06b57f5169,6.13184,49.6120892,0,,075F00287002382,287/2382,278.43
Building2D.ACT_93726009-8d8a-4c2f-9a70-a054e0039349,6.1291483,49.61315,1,"12, Rue Beaumont, 1219 Luxembourg, Luxembourg",075F00042000242,42/242,93.62
Building2D.ACT_94d607f0-6f06-40e3-9e1f-5137379ba3d7,6.1302856,49.612948,2,"15, Place du Théâtre, 2613 Luxembourg, Luxembourg",075F00210001222,210/1222,138.01
Building2D.ACT_94f0e75b-c895-4164-9541-ec25a0f03084,6.1332555,49.6098415,2,"25, Rue du St Esprit, 1475 Luxembourg, Luxembourg",075F00653002793,653/2793,839.77
