building_id,lon,lat,area_m2,tipo,parcel_capakey,parcel_niscode,nis_total_edificios,nis_pct_pre1946,nis_pct_post1981,nis_pct_calefaccion,nis_viviendas,nis_epeil_medio
3735846,4.3989325,51.215262,,hoofdgebouw,11804D1210/00D000,11002,129327,48.7,11.7,58.2,284057,52.3
3735906,4.3992617,51.2219609,,hoofdgebouw,11002A1446/00L000,11002,129327,48.7,11.7,58.2,284057,52.3
3737154,4.4026375,51.2201607,,hoofdgebouw,11803C2419/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3736679,4.4014214,51.2208767,,hoofdgebouw,11002A1327/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3735574,4.3980182,51.218866,,hoofdgebouw,11804D0372/00E000,11002,129327,48.7,11.7,58.2,284057,52.3
3736490,4.4009521,51.2173133,,hoofdgebouw,11803C1979/00D000,11002,129327,48.7,11.7,58.2,284057,52.3
3738465,4.4063781,51.2167717,,hoofdgebouw,11803C1204/00K000,11002,129327,48.7,11.7,58.2,284057,52.3
3737987,4.4047126,51.2176417,,hoofdgebouw,11803C1678/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3735156,4.3961749,51.219442,,hoofdgebouw,11804D0105/00E000,11002,129327,48.7,11.7,58.2,284057,52.3
3737157,4.4026386,51.2199773,,hoofdgebouw,11803C2421/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3738843,4.4078676,51.2207111,,hoofdgebouw,11802B2093/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3738926,4.408251,51.221901,,hoofdgebouw,11802B0846/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3738883,4.4080445,51.2164007,,hoofdgebouw,11803C1128/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3735969,4.3994311,51.219179,,hoofdgebouw,11804D0454/00E000,11002,129327,48.7,11.7,58.2,284057,52.3
3737967,4.4046836,51.2214331,,hoofdgebouw,11002A0904/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3738717,4.4075583,51.2189473,,hoofdgebouw,11803C1445/00E000,11002,129327,48.7,11.7,58.2,284057,52.3
3735614,4.3981736,51.2149514,,hoofdgebouw,11804D2795/00K000,11002,129327,48.7,11.7,58.2,284057,52.3
3736613,4.4011137,51.2184578,,hoofdgebouw,11803C2015/00K000,11002,129327,48.7,11.7,58.2,284057,52.3
3737612,4.4037608,51.2216136,,hoofdgebouw,11002A0925/00G000,11002,129327,48.7,11.7,58.2,284057,52.3
3739132,4.409394,51.2194672,,hoofdgebouw,11803C1415/00C000,11002,129327,48.7,11.7,58.2,284057,52.3
3738136,4.4052807,51.218199,,hoofdgebouw,11803C1656/00B000,11002,129327,48.7,11.7,58.2,284057,52.3
3736138,4.3998246,51.2161696,,hoofdgebouw,11804D1032/00B000,11002,129327,48.7,11.7,58.2,284057,52.3
3738826,4.407776,51.216804,,hoofdgebouw,11803C1216/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3735746,4.3985525,51.2181518,,hoofdgebouw,11804D0546/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3735580,4.3980222,51.2178584,,hoofdgebouw,11804D3323/00C000,11002,129327,48.7,11.7,58.2,284057,52.3
3737555,4.4036206,51.2210387,,hoofdgebouw,11002A1149/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3737721,4.4040513,51.2196985,,hoofdgebouw,11803C2318/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3738222,4.4054417,51.2211545,,hoofdgebouw,11802B2219/00D000,11002,129327,48.7,11.7,58.2,284057,52.3
3739304,4.4101442,51.2197458,,hoofdgebouw,11802B1671/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3736390,4.4005714,51.2189201,,hoofdgebouw,11803C2107/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3735016,4.3948394,51.2170671,,hoofdgebouw,11804D3471/00S002,11002,129327,48.7,11.7,58.2,284057,52.3
3735869,4.399027,51.219338,,hoofdgebouw,11804D0352/00A000,11002,129327,48.7,11.7,58.2,284057,52.3
3735288,4.3970044,51.2153334,,hoofdgebouw,11804D2866/00C000,11002,129327,48.7,11.7,58.2,284057,52.3
3738471,4.406374,51.2203973,,hoofdgebouw,11802B2234/00_000,11002,129327,48.7,11.7,58.2,284057,52.3
3736785,4.4016761,51.2211799,,hoofdgebouw,11002A1219/00C000,11002,129327,48.7,11.7,58.2,284057,52.3
3736891,4.4021129,51.2176657,,hoofdgebouw,11803C1905/00L000,11002,129327,48.7,11.7,58.2,284057,52.3
3737535,4.4035775,51.2218144,,hoofdgebouw,11002A0865/00C000,11002,129327,48.7,11.7,58.2,284057,52.3
