building_id,lon,lat,area_m2,tipo,n_addresses,adresse_ejemplo,parcel_capakey,parcel_niscode,nis_total_edificios,nis_pct_pre1946,nis_pct_post1981,nis_pct_calefaccion,nis_viviendas,nis_epeil_medio
1784459,4.3531811,50.847707,75,,2,"Petite rue des Bouchers 12, 1000 Bruxelles",21802B1220/00B000,21004,27440,69.0,9.2,75.6,98852,
1597155,4.3532353,50.8477217,49,,1,"Petite rue des Bouchers 14, 1000 Bruxelles",21802B1220/00B000,21004,27440,69.0,9.2,75.6,98852,
1639039,4.3561492,50.8477239,349,,0,,21802B1067/00G000,21004,27440,69.0,9.2,75.6,98852,
1651423,4.3558356,50.847882,2767,,5,"Rue des Bouchers 50, 1000 Bruxelles",21802B1006/00K000,21004,27440,69.0,9.2,75.6,98852,
1789596,4.3551411,50.8481983,4144,,59,"Rue de l'Ecuyer 67, 1000 Bruxelles",21802B1001/00T002,21004,27440,69.0,9.2,75.6,98852,
1640058,4.3558881,50.8478276,182,,0,,21802B1006/00K000,21004,27440,69.0,9.2,75.6,98852,
1643455,4.3554718,50.8479627,290,,0,,21802B1006/00K000,21004,27440,69.0,9.2,75.6,98852,
1643428,4.3547932,50.8479415,187,,1,"Rue des Bouchers 36, 1000 Bruxelles",21802B1348/00K000,21004,27440,69.0,9.2,75.6,98852,
1777125,4.3547055,50.8480318,131,,1,"Rue des Bouchers 32, 1000 Bruxelles",21802B1350/00D000,21004,27440,69.0,9.2,75.6,98852,
1792520,4.3557771,50.8482135,777,,3,"Rue d'Arenberg 1D, 1000 Bruxelles",21802B1003/00L000,21004,27440,69.0,9.2,75.6,98852,
1643553,4.3559118,50.848163,44,,0,,21802B1006/00K000,21004,27440,69.0,9.2,75.6,98852,
1641196,4.3550412,50.848328,254,,0,,21802B1001/00W002,21004,27440,69.0,9.2,75.6,98852,
1640126,4.355103,50.8485401,759,,5,"Rue des Dominicains 27, 1000 Bruxelles",21802B1376/00D000,21004,27440,69.0,9.2,75.6,98852,
1641228,4.3547669,50.8483763,63,,1,"Rue des Dominicains 17, 1000 Bruxelles",21802B1001/00W002,21004,27440,69.0,9.2,75.6,98852,
1645674,4.3548314,50.8484226,147,,1,"Rue des Dominicains 19, 1000 Bruxelles",21802B1374/00E000,21004,27440,69.0,9.2,75.6,98852,
1807222,4.3549632,50.8484103,40,,0,,21802B1001/00W002,21004,27440,69.0,9.2,75.6,98852,
1644664,4.3553648,50.8484484,52,,0,,21802B1001/00W002,21004,27440,69.0,9.2,75.6,98852,
1640100,4.3562804,50.84849,72,,4,"Rue d'Arenberg 6, 1000 Bruxelles",21802B1021/00D000,21004,27440,69.0,9.2,75.6,98852,
1642322,4.3552736,50.8485732,370,,5,"Rue de l'Ecuyer 61, 1000 Bruxelles",21802B1000/00G000,21004,27440,69.0,9.2,75.6,98852,
1642311,4.3548054,50.8484961,81,,2,"Rue des Dominicains 21, 1000 Bruxelles",21802B1375/00A000,21004,27440,69.0,9.2,75.6,98852,
1661442,4.3561568,50.8485424,61,,2,"Rue Montagne aux Herbes Potagères 1, 1000 Bruxelles",21802B1023/00B000,21004,27440,69.0,9.2,75.6,98852,
1642434,4.3561889,50.8485753,51,,1,"Rue Montagne aux Herbes Potagères 3, 1000 Bruxelles",21802B1025/00B000,21004,27440,69.0,9.2,75.6,98852,
1645710,4.3549938,50.8486913,87,,6,"Rue des Dominicains 29, 1000 Bruxelles",21802B1379/00A000,21004,27440,69.0,9.2,75.6,98852,
1642346,4.3547421,50.8486732,35,,1,"Rue des Dominicains 30, 1000 Bruxelles",21802B1381/00_000,21004,27440,69.0,9.2,75.6,98852,
1640159,4.3548008,50.8487336,69,,6,"Rue des Dominicains 32, 1000 Bruxelles",21802B0998/00A000,21004,27440,69.0,9.2,75.6,98852,
1651410,4.3547305,50.8487536,50,,1,"Rue de l'Ecuyer 49, 1000 Bruxelles",21802B0996/00_000,21004,27440,69.0,9.2,75.6,98852,
1641223,4.3547811,50.8487579,27,,1,"Rue de l'Ecuyer 51, 1000 Bruxelles",21802B0997/00_000,21004,27440,69.0,9.2,75.6,98852,
1785607,4.3515869,50.8479461,1183,,3,"Rue du Marché aux Herbes 1A, 1000 Bruxelles",21004A0336/00C000,21004,27440,69.0,9.2,75.6,98852,
1613453,4.3515525,50.8477441,18,,1,"Petite rue au Beurre 15, 1000 Bruxelles",21004A0331/00_000,21004,27440,69.0,9.2,75.6,98852,
1672097,4.3515984,50.8480649,21,,1,"Rue de Tabora 10, 1000 Bruxelles",21004A0319/00_000,21004,27440,69.0,9.2,75.6,98852,
1783133,4.3516034,50.8477645,16,,1,"Petite rue au Beurre 13, 1000 Bruxelles",21004A0330/00_000,21004,27440,69.0,9.2,75.6,98852,
1662814,4.3516458,50.8480808,19,,1,"Rue de Tabora 8, 1000 Bruxelles",21004A0320/00_000,21004,27440,69.0,9.2,75.6,98852,
1653218,4.3516775,50.8477931,16,,1,"Petite rue au Beurre 11, 1000 Bruxelles",21004A0329/00_000,21004,27440,69.0,9.2,75.6,98852,
1781507,4.3516783,50.8481127,17,,1,"Rue de Tabora 6, 1000 Bruxelles",21004A0321/00_000,21004,27440,69.0,9.2,75.6,98852,
1781506,4.3517321,50.8481246,15,,1,"Rue de Tabora 4, 1000 Bruxelles",21004A0322/00_000,21004,27440,69.0,9.2,75.6,98852,
1638812,4.3517675,50.8476722,29,,1,"Petite rue au Beurre 16, 1000 Bruxelles",21004A0372/00B000,21004,27440,69.0,9.2,75.6,98852,
1669439,4.3517896,50.8478507,17,,1,"Petite rue au Beurre 9, 1000 Bruxelles",21004A0328/00_000,21004,27440,69.0,9.2,75.6,98852,
1607759,4.3519024,50.8476459,117,,1,"Petite rue au Beurre 14, 1000 Bruxelles",21004A0373/00C000,21004,27440,69.0,9.2,75.6,98852,
1607763,4.3519665,50.8476702,118,,1,"Petite rue au Beurre 12, 1000 Bruxelles",21004A0374/00B000,21004,27440,69.0,9.2,75.6,98852,
1665447,4.3518811,50.8479298,28,,1,"Petite rue au Beurre 5, 1000 Bruxelles",21004A0327/00F000,21004,27440,69.0,9.2,75.6,98852,
1611080,4.3518905,50.8477728,49,,1,"Petite rue au Beurre 10, 1000 Bruxelles",21004A0375/00A000,21004,27440,69.0,9.2,75.6,98852,
1597165,4.3519771,50.8477809,76,,1,"Petite rue au Beurre 8, 1000 Bruxelles",21004A0376/00A000,21004,27440,69.0,9.2,75.6,98852,
1657385,4.3519413,50.8479751,16,,1,"Petite rue au Beurre 3, 1000 Bruxelles",21004A0327/00F000,21004,27440,69.0,9.2,75.6,98852,
1614652,4.3520789,50.8478404,171,,2,"Petite rue au Beurre 6, 1000 Bruxelles",21004A0377/00D000,21004,27440,69.0,9.2,75.6,98852,
1642237,4.3519693,50.847722,35,,0,,21004A0375/00A000,21004,27440,69.0,9.2,75.6,98852,
1658698,4.3520078,50.8480623,41,,1,"Rue du Marché aux Herbes 5, 1000 Bruxelles",21004A0326/00A000,21004,27440,69.0,9.2,75.6,98852,
1781882,4.3519913,50.8480155,4,,1,"Petite rue au Beurre 1, 1000 Bruxelles",21004A0326/00B000,21004,27440,69.0,9.2,75.6,98852,
1613449,4.352043,50.8476959,17,,0,,21004A0377/00D000,21004,27440,69.0,9.2,75.6,98852,
1641111,4.3521198,50.8479272,73,,1,"Petite rue au Beurre 2A, 1000 Bruxelles",21004A0379/00A000,21004,27440,69.0,9.2,75.6,98852,
1605416,4.35224,50.8477116,225,,1,"Rue du Marché aux Herbes 27, 1000 Bruxelles",21004A0377/00D000,21004,27440,69.0,9.2,75.6,98852,
1614632,4.3521447,50.8480076,57,,1,"Rue du Marché aux Herbes 7, 1000 Bruxelles",21004A0380/00_000,21004,27440,69.0,9.2,75.6,98852,
1649041,4.3521219,50.847754,44,,0,,21004A0377/00D000,21004,27440,69.0,9.2,75.6,98852,
1610026,4.3521972,50.8480092,20,,1,"Rue du Marché aux Herbes 9, 1000 Bruxelles",21004A0381/00_000,21004,27440,69.0,9.2,75.6,98852,
1645579,4.3522235,50.8479767,33,,1,"Rue du Marché aux Herbes 11, 1000 Bruxelles",21004A0382/00_000,21004,27440,69.0,9.2,75.6,98852,
1603047,4.3522669,50.8478048,56,,1,"Rue du Marché aux Herbes 21, 1000 Bruxelles",21004A0385/00B000,21004,27440,69.0,9.2,75.6,98852,
1603053,4.3522378,50.8479218,56,,2,"Rue du Marché aux Herbes 13, 1000 Bruxelles",21004A0383/00C000,21004,27440,69.0,9.2,75.6,98852,
1597157,4.3522366,50.8478772,49,,1,"Rue du Marché aux Herbes 17, 1000 Bruxelles",21004A0384/00A000,21004,27440,69.0,9.2,75.6,98852,
1634299,4.352263,50.8478449,48,,1,"Rue du Marché aux Herbes 19, 1000 Bruxelles",21004A0385/00B000,21004,27440,69.0,9.2,75.6,98852,
1650421,4.3545649,50.8476438,132,,1,"Rue des Bouchers 41, 1000 Bruxelles",21802B1320/00D000,21004,27440,69.0,9.2,75.6,98852,
1645808,4.3541375,50.8476898,38,,1,"Rue d'Une Personne 12, 1000 Bruxelles",21802B1314/00E000,21004,27440,69.0,9.2,75.6,98852,
1651533,4.3545634,50.8477444,80,,1,"Rue des Bouchers 39, 1000 Bruxelles",21802B1319/00C000,21004,27440,69.0,9.2,75.6,98852,
1637734,4.3541905,50.8477319,52,,0,,21802B1314/00E000,21004,27440,69.0,9.2,75.6,98852,
1611210,4.353985,50.8477368,52,,0,,21802B1200/00C000,21004,27440,69.0,9.2,75.6,98852,
1772066,4.3545196,50.8477621,80,,2,"Rue des Bouchers 37, 1000 Bruxelles",21802B1663/00A000,21004,27440,69.0,9.2,75.6,98852,
1610010,4.3543969,50.8477439,188,,2,"Rue des Bouchers 33, 1000 Bruxelles",21802B1317/00B000,21004,27440,69.0,9.2,75.6,98852,
1641163,4.3539821,50.8478242,130,,1,"Petite rue des Bouchers 31, 1000 Bruxelles",21802B1201/00A000,21004,27440,69.0,9.2,75.6,98852,
1611070,4.3542821,50.8478135,106,,4,"Rue des Bouchers 31, 1000 Bruxelles",21802B1315/00D000,21004,27440,69.0,9.2,75.6,98852,
1640152,4.3545482,50.8479776,93,,1,"Rue des Bouchers 30, 1000 Bruxelles",21802B1351/00A000,21004,27440,69.0,9.2,75.6,98852,
1614502,4.3540176,50.8479579,70,,1,"Petite rue des Bouchers 37, 1000 Bruxelles",21802B1203/00E000,21004,27440,69.0,9.2,75.6,98852,
1644627,4.3544884,50.8479509,41,,0,,21802B1352/00_000,21004,27440,69.0,9.2,75.6,98852,
1636564,4.3543944,50.8479855,40,,1,"Rue des Bouchers 26, 1000 Bruxelles",21802B1353/00_000,21004,27440,69.0,9.2,75.6,98852,
1613492,4.354103,50.8479871,24,,1,"Rue des Bouchers 19, 1000 Bruxelles",21802B1311/00B000,21004,27440,69.0,9.2,75.6,98852,
1608878,4.3544166,50.8480211,123,,3,"Rue des Dominicains 3, 1000 Bruxelles",21802B1368/00C000,21004,27440,69.0,9.2,75.6,98852,
1642188,4.3540514,50.8480081,58,,1,"Rue des Bouchers 17, 1000 Bruxelles",21802B1310/00A000,21004,27440,69.0,9.2,75.6,98852,
1781880,4.3545553,50.8480752,133,,3,"Rue des Dominicains 7, 1000 Bruxelles",21802B1370/00C000,21004,27440,69.0,9.2,75.6,98852,
1636620,4.354449,50.8480608,63,,1,"Rue des Dominicains 5, 1000 Bruxelles",21802B1369/00B000,21004,27440,69.0,9.2,75.6,98852,
1651506,4.3545838,50.8481323,123,,1,"Rue des Dominicains 9, 1000 Bruxelles",21802B1370/00C000,21004,27440,69.0,9.2,75.6,98852,
1640024,4.3541527,50.8481905,181,,3,"Rue des Dominicains 4, 1000 Bruxelles",21802B1395/00E000,21004,27440,69.0,9.2,75.6,98852,
1636586,4.3540324,50.8481984,218,,5,"Rue des Bouchers 22, 1000 Bruxelles",21802B1356/00A000,21004,27440,69.0,9.2,75.6,98852,
1643516,4.3546282,50.8481735,93,,9,"Rue des Dominicains 11, 1000 Bruxelles",21802B1370/00C000,21004,27440,69.0,9.2,75.6,98852,
1597251,4.3541267,50.8482793,149,,1,"Rue des Dominicains 6, 1000 Bruxelles",21802B1393/00F000,21004,27440,69.0,9.2,75.6,98852,
1640164,4.3542424,50.8483403,270,,2,"Rue des Dominicains 10, 1000 Bruxelles",21802B1392/00G000,21004,27440,69.0,9.2,75.6,98852,
1644634,4.3539525,50.8482993,155,,1,"Rue des Bouchers 12, 1000 Bruxelles",21802B1396/00C000,21004,27440,69.0,9.2,75.6,98852,
1784304,4.3540938,50.8483509,24,,0,,21802B1398/00B000,21004,27440,69.0,9.2,75.6,98852,
1608763,4.3562226,50.8500893,2401,,93,"Rue du Fossé aux Loups 48, 1000 Bruxelles",21802B0872/00P000,21004,27440,69.0,9.2,75.6,98852,
1783207,4.356873,50.849874,912,,1,"Rue Montagne aux Herbes Potagères 48, 1000 Bruxelles",21802B0872/00S000,21004,27440,69.0,9.2,75.6,98852,
1614562,4.357385,50.8499132,2830,,2,"Rue Montagne aux Herbes Potagères 57, 1000 Bruxelles",21803C1744/00C000,21004,27440,69.0,9.2,75.6,98852,
1820275,4.3580079,50.8498485,12,,0,,21803C1744/00C000,21004,27440,69.0,9.2,75.6,98852,
1665177,4.3582845,50.8500855,428,,0,,21803C1737/00D000,21004,27440,69.0,9.2,75.6,98852,
1663794,4.3601645,50.8502144,4130,,0,,21803C1870/00D000,21004,27440,69.0,9.2,75.6,98852,
1613411,4.3565207,50.8494464,2733,,2,"Rue Montagne aux Herbes Potagères 36, 1000 Bruxelles",21802B0919/00C000,21004,27440,69.0,9.2,75.6,98852,
1644584,4.3563431,50.8485411,159,,4,"Rue Montagne aux Herbes Potagères 5, 1000 Bruxelles",21802B1026/00G000,21004,27440,69.0,9.2,75.6,98852,
1641262,4.3563105,50.8479179,95,,0,,21802B1006/00K000,21004,27440,69.0,9.2,75.6,98852,
1640055,4.3565526,50.8478425,766,,2,"Rue d'Arenberg 11, 1000 Bruxelles",21802B1008/00F000,21004,27440,69.0,9.2,75.6,98852,
1643451,4.35638,50.8484281,97,,6,"Rue d'Arenberg 8, 1000 Bruxelles",21802B1019/00C000,21004,27440,69.0,9.2,75.6,98852,
1642385,4.3565992,50.8486067,1245,,32,"Rue d'Assaut 5, 1000 Bruxelles",21802B1028/00D000,21004,27440,69.0,9.2,75.6,98852,
1773544,4.3564524,50.8477221,9,,0,,21802B1067/00G000,21004,27440,69.0,9.2,75.6,98852,
1643429,4.3567125,50.8483501,485,,1,"Rue d'Arenberg 18, 1000 Bruxelles",21802B1017/00D000,21004,27440,69.0,9.2,75.6,98852,
1651509,4.3566667,50.8482443,124,,1,"Rue d'Arenberg 22, 1000 Bruxelles",21802B1017/00D000,21004,27440,69.0,9.2,75.6,98852,
1640150,4.3566863,50.8476999,88,,1,"Rue de la Montagne 68, 1000 Bruxelles",21802B1065/00B000,21004,27440,69.0,9.2,75.6,98852,
1643430,4.3568061,50.8482217,117,,2,"Rue d'Arenberg 30, 1000 Bruxelles",21802B1014/00C000,21004,27440,69.0,9.2,75.6,98852,
1641253,4.3567666,50.8477263,56,,1,"Rue de la Montagne 70, 1000 Bruxelles",21802B1064/00C000,21004,27440,69.0,9.2,75.6,98852,
1641265,4.3568182,50.8481463,96,,14,"Rue d'Arenberg 34, 1000 Bruxelles",21802B1012/00D000,21004,27440,69.0,9.2,75.6,98852,
1642345,4.3568103,50.8478363,34,,1,"Rue d'Arenberg 15, 1000 Bruxelles",21802B1010/00_000,21004,27440,69.0,9.2,75.6,98852,
1641255,4.3568264,50.8477558,56,,1,"Rue de la Montagne 72, 1000 Bruxelles",21802B1063/00C000,21004,27440,69.0,9.2,75.6,98852,
1640118,4.35701,50.8485134,401,,1,"Rue d'Assaut 9, 1000 Bruxelles",21802B1035/00B000,21004,27440,69.0,9.2,75.6,98852,
1642360,4.3568828,50.8477676,29,,1,"Rue de la Montagne 74, 1000 Bruxelles",21802B1062/00_000,21004,27440,69.0,9.2,75.6,98852,
1651405,4.3569393,50.8477828,49,,11,"Rue d'Arenberg 17, 1000 Bruxelles",21802B1061/00_000,21004,27440,69.0,9.2,75.6,98852,
1651408,4.356883,50.848167,50,,1,"Rue T'Serclaes 4, 1000 Bruxelles",21802B1012/00D000,21004,27440,69.0,9.2,75.6,98852,
1644676,4.3570165,50.8480638,205,,3,"Rue d'Arenberg 38, 1000 Bruxelles",21802B1059/00F000,21004,27440,69.0,9.2,75.6,98852,
1651501,4.3569252,50.8482298,61,,0,,21802B1012/00D000,21004,27440,69.0,9.2,75.6,98852,
1640061,4.3570924,50.8484767,260,,1,"Rue d'Assaut 11, 1000 Bruxelles",21802B1036/00D000,21004,27440,69.0,9.2,75.6,98852,
1643473,4.3571766,50.8483727,751,,2,"Rue d'Assaut 15, 1000 Bruxelles",21802B1039/00A000,21004,27440,69.0,9.2,75.6,98852,
1651453,4.3571089,50.8480096,213,,5,"Rue d'Arenberg 52, 1000 Bruxelles",21802B1059/00F000,21004,27440,69.0,9.2,75.6,98852,
1650416,4.3571316,50.8490772,1128,,5,"Rue Montagne aux Herbes Potagères 33, 1000 Bruxelles",21803C1771/00F000,21004,27440,69.0,9.2,75.6,98852,
1612467,4.3571536,50.8494013,979,,2,"Rue Montagne aux Herbes Potagères 43, 1000 Bruxelles",21803C1761/00Y000,21004,27440,69.0,9.2,75.6,98852,
1643494,4.3574071,50.8482208,1128,,11,"Boulevard de l'Impératrice 70, 1000 Bruxelles",21802B1041/00M000,21004,27440,69.0,9.2,75.6,98852,
1645705,4.3571915,50.8479643,86,,1,"Rue de la Montagne 80, 1000 Bruxelles",21802B1058/00K000,21004,27440,69.0,9.2,75.6,98852,
1643560,4.3574897,50.848804,1022,,2,"Rue d'Assaut 6, 1000 Bruxelles",21803C1775/00L000,21004,27440,69.0,9.2,75.6,98852,
1600866,4.357615,50.8496642,1322,,0,,21803C1744/00C000,21004,27440,69.0,9.2,75.6,98852,
1645663,4.3578975,50.8486598,408,,3,"Rue d'Assaut 18, 1000 Bruxelles",21803C1779/00F000,21004,27440,69.0,9.2,75.6,98852,
1643546,4.3581871,50.8491625,3020,,0,,21803C1789/00N000,21004,27440,69.0,9.2,75.6,98852,
1599756,4.358583,50.8494422,3170,,0,,21803C1789/00N000,21004,27440,69.0,9.2,75.6,98852,
1642304,4.3583029,50.8488336,1239,,6,"Boulevard de Berlaimont 2, 1000 Bruxelles",21803C1789/00N000,21004,27440,69.0,9.2,75.6,98852,
1614563,4.3586161,50.849641,2702,,1,"Rue des Comédiens 13, 1000 Bruxelles",21803C1731/00D000,21004,27440,69.0,9.2,75.6,98852,
1600112,4.3598782,50.8489606,11724,,3,"Boulevard de Berlaimont 1, 1000 Bruxelles",21803C1807/00S000,21004,27440,69.0,9.2,75.6,98852,
1641293,4.3590574,50.8493441,867,,3,"Boulevard de Berlaimont 18, 1000 Bruxelles",21803C1789/00N000,21004,27440,69.0,9.2,75.6,98852,
1603196,4.3593101,50.8496563,850,,3,"Rue des Comédiens 15, 1000 Bruxelles",21803C1854/00F000,21004,27440,69.0,9.2,75.6,98852,
1613153,4.3594272,50.8483518,607,,1,"Rue du Bois Sauvage 8, 1000 Bruxelles",21803C1807/00S000,21004,27440,69.0,9.2,75.6,98852,
1645650,4.3600313,50.8478423,4596,,0,,21803C1824/00A000,21004,27440,69.0,9.2,75.6,98852,
1599232,4.3600533,50.8484471,1715,,1,"Rue du Bois Sauvage 9, 1000 Bruxelles",21803C1807/00S000,21004,27440,69.0,9.2,75.6,98852,
1645673,4.3597441,50.8485665,18,,0,,21803C1807/00S000,21004,27440,69.0,9.2,75.6,98852,
1614596,4.3532199,50.8467624,122,,2,"Grand-Place 24, 1000 Bruxelles",21004A0443/00C000,21004,27440,69.0,9.2,75.6,98852,
1649040,4.3531022,50.8467772,44,,1,"Grand-Place 26, 1000 Bruxelles",21004A0445/00_000,21004,27440,69.0,9.2,75.6,98852,
1605372,4.3530638,50.8468023,42,,1,"Grand-Place 27, 1000 Bruxelles",21004A0446/00_000,21004,27440,69.0,9.2,75.6,98852,
1637674,4.3531359,50.8468371,58,,1,"Rue des Harengs 18, 1000 Bruxelles",21004A0448/00A000,21004,27440,69.0,9.2,75.6,98852,
1661432,4.3530029,50.8468298,60,,2,"Rue des Harengs 20, 1000 Bruxelles",21004A0447/00_000,21004,27440,69.0,9.2,75.6,98852,
1654360,4.3527868,50.8469826,686,,1,"Grand-Place 29, 1000 Bruxelles",21004A0469/00C000,21004,27440,69.0,9.2,75.6,98852,
1612361,4.3531368,50.8468979,42,,1,"Rue des Harengs 16, 1000 Bruxelles",21004A0449/00B000,21004,27440,69.0,9.2,75.6,98852,
1599563,4.3531858,50.846931,41,,2,"Rue des Harengs 14, 1000 Bruxelles",21004A0450/00A000,21004,27440,69.0,9.2,75.6,98852,
1662511,4.3530976,50.8472239,665,,2,"Rue du Marché aux Herbes 61, 1000 Bruxelles",21004A0421/00C000,21004,27440,69.0,9.2,75.6,98852,
1661413,4.3525589,50.8471649,43,,2,"Rue Chair et Pain 11, 1000 Bruxelles",21004A0412/00B000,21004,27440,69.0,9.2,75.6,98852,
1669436,4.3526057,50.847198,24,,3,"Rue Chair et Pain 9, 1000 Bruxelles",21004A0410/00C000,21004,27440,69.0,9.2,75.6,98852,
1646699,4.3525993,50.8472524,46,,2,"Rue Chair et Pain 5, 1000 Bruxelles",21004A0410/00C000,21004,27440,69.0,9.2,75.6,98852,
1642242,4.3525959,50.8472934,65,,1,"Rue Chair et Pain 5A, 1000 Bruxelles",21004A0476/00A000,21004,27440,69.0,9.2,75.6,98852,
1612305,4.3526579,50.8473461,82,,1,"Rue Chair et Pain 3, 1000 Bruxelles",21004A0408/00C000,21004,27440,69.0,9.2,75.6,98852,
1646836,4.3527454,50.8473318,17,,1,"Rue Chair et Pain 1, 1000 Bruxelles",21004A0407/00_000,21004,27440,69.0,9.2,75.6,98852,
1672113,4.3527989,50.8473521,24,,1,"Rue du Marché aux Herbes 55, 1000 Bruxelles",21004A0405/00_000,21004,27440,69.0,9.2,75.6,98852,
1639971,4.352749,50.8473738,31,,1,"Rue du Marché aux Herbes 53, 1000 Bruxelles",21004A0404/00A000,21004,27440,69.0,9.2,75.6,98852,
1751614,4.3527059,50.8473937,25,,1,"Rue du Marché aux Herbes 51, 1000 Bruxelles",21004A0403/00_000,21004,27440,69.0,9.2,75.6,98852,
1644440,4.35318,50.8474471,102,,1,"Rue du Marché aux Herbes 54, 1000 Bruxelles",21802B1179/00F000,21004,27440,69.0,9.2,75.6,98852,
1644487,4.352663,50.8474073,30,,1,"Rue du Marché aux Herbes 49, 1000 Bruxelles",21004A0402/00A000,21004,27440,69.0,9.2,75.6,98852,
1613438,4.3525344,50.8474553,196,,12,"Rue du Marché aux Herbes 39, 1000 Bruxelles",21004A0398/00E000,21004,27440,69.0,9.2,75.6,98852,
1646896,4.353109,50.8474851,93,,3,"Rue du Marché aux Herbes 52, 1000 Bruxelles",21802B1180/00F000,21004,27440,69.0,9.2,75.6,98852,
1645741,4.3529569,50.8475141,74,,2,"Petite rue des Bouchers 2, 1000 Bruxelles",21802B1220/00B000,21004,27440,69.0,9.2,75.6,98852,
1603072,4.3529347,50.8475726,81,,1,"Rue du Marché aux Herbes 48, 1000 Bruxelles",21802B1222/00_000,21004,27440,69.0,9.2,75.6,98852,
1783128,4.3531881,50.8475246,26,,1,"Petite rue des Bouchers 3A, 1000 Bruxelles",21802B1180/00D000,21004,27440,69.0,9.2,75.6,98852,
1642232,4.3530539,50.8475796,35,,1,"Petite rue des Bouchers 2A, 1000 Bruxelles",21802B1220/00B000,21004,27440,69.0,9.2,75.6,98852,
1647947,4.3529431,50.8476324,113,,10,"Rue du Marché aux Herbes 46, 1000 Bruxelles",21802B1220/00B000,21004,27440,69.0,9.2,75.6,98852,
1603094,4.3528144,50.8476227,56,,1,"Rue du Marché aux Herbes 44, 1000 Bruxelles",21802B1224/00A000,21004,27440,69.0,9.2,75.6,98852,
1646721,4.3530747,50.8476269,64,,1,"Petite rue des Bouchers 4, 1000 Bruxelles",21802B1222/00_000,21004,27440,69.0,9.2,75.6,98852,
1637768,4.3527634,50.8476409,49,,5,"Rue du Marché aux Herbes 42, 1000 Bruxelles",21802B1227/00C000,21004,27440,69.0,9.2,75.6,98852,
1614620,4.3531474,50.8476492,35,,2,"Petite rue des Bouchers 8, 1000 Bruxelles",21802B1220/00B000,21004,27440,69.0,9.2,75.6,98852,
1599547,4.3529254,50.8477841,317,,5,"Rue du Marché aux Herbes 36, 1000 Bruxelles",21802B1228/00E000,21004,27440,69.0,9.2,75.6,98852,
1641301,4.3527672,50.8479098,187,,1,"Rue du Marché aux Herbes 30, 1000 Bruxelles",21802B1231/00A000,21004,27440,69.0,9.2,75.6,98852,
1611060,4.3520171,50.8457328,51,,1,"Rue de la Violette 14, 1000 Bruxelles",21004A0516/00B000,21004,27440,69.0,9.2,75.6,98852,
1598392,4.3520202,50.8458171,21,,0,,21004A0516/00B000,21004,27440,69.0,9.2,75.6,98852,
1645560,4.3520729,50.8456653,71,,2,"Rue de la Violette 18, 1000 Bruxelles",21004A0516/00B000,21004,27440,69.0,9.2,75.6,98852,
1645776,4.3520705,50.8457618,56,,0,,21004A0516/00B000,21004,27440,69.0,9.2,75.6,98852,
1647820,4.3521618,50.8456139,166,,7,"Rue des Chapeliers 25, 1000 Bruxelles",21004A0516/00B000,21004,27440,69.0,9.2,75.6,98852,
1635447,4.3522173,50.8456699,110,,1,"Rue des Chapeliers 21, 1000 Bruxelles",21004A0509/00G000,21004,27440,69.0,9.2,75.6,98852,
1670476,4.3522725,50.8457294,93,,1,"Rue des Chapeliers 19, 1000 Bruxelles",21004A0509/00F000,21004,27440,69.0,9.2,75.6,98852,
1646678,4.352264,50.8456231,36,,1,"Rue des Chapeliers 23, 1000 Bruxelles",21004A0510/00B000,21004,27440,69.0,9.2,75.6,98852,
1673191,4.3523115,50.8457698,84,,4,"Rue des Chapeliers 17, 1000 Bruxelles",21004A0508/00E000,21004,27440,69.0,9.2,75.6,98852,
1638828,4.3523602,50.8458435,151,,2,"Rue des Chapeliers 13, 1000 Bruxelles",21004A0506/00C000,21004,27440,69.0,9.2,75.6,98852,
1634298,4.3525025,50.845487,49,,1,"Rue des Chapeliers 34, 1000 Bruxelles",21004A1186/00A000,21004,27440,69.0,9.2,75.6,98852,
1645747,4.3525656,50.8455058,92,,1,"Rue des Chapeliers 32, 1000 Bruxelles",21004A1187/00_000,21004,27440,69.0,9.2,75.6,98852,
1607750,4.3525674,50.845543,98,,5,"Rue des Chapeliers 30, 1000 Bruxelles",21004A1188/00_000,21004,27440,69.0,9.2,75.6,98852,
1642215,4.3526159,50.8455915,109,,2,"Rue des Chapeliers 28, 1000 Bruxelles",21004A1189/00B000,21004,27440,69.0,9.2,75.6,98852,
1645627,4.352694,50.8456199,132,,2,"Rue des Chapeliers 24, 1000 Bruxelles",21004A1190/00A000,21004,27440,69.0,9.2,75.6,98852,
1636605,4.352648,50.8456952,71,,2,"Rue des Chapeliers 20, 1000 Bruxelles",21004A1191/00B000,21004,27440,69.0,9.2,75.6,98852,
1601790,4.3526824,50.8457376,92,,1,"Rue des Chapeliers 16, 1000 Bruxelles",21004A1193/00C000,21004,27440,69.0,9.2,75.6,98852,
1608859,4.3527051,50.8457951,81,,3,"Rue des Chapeliers 14, 1000 Bruxelles",21004A1194/00_000,21004,27440,69.0,9.2,75.6,98852,
1645585,4.3526976,50.845538,47,,0,,21004A1189/00B000,21004,27440,69.0,9.2,75.6,98852,
1608841,4.3527469,50.8458287,43,,1,"Rue du Marché aux Fromages 5, 1000 Bruxelles",21004A1140/00_000,21004,27440,69.0,9.2,75.6,98852,
1613516,4.3527905,50.8457048,96,,0,,21004A1142/00A000,21004,27440,69.0,9.2,75.6,98852,
