TIMESTAMP_EXTRACT,NIS_CODE,PROVINCIE,HOOFD_GEMEENTE,AANVRAAG_JAAR_VERGUNNING,BESTEMMING,GEMIDDELD_E_PEIL,AANTAL_INGEDIENDE_AG
2026-05-31 23:00:01,"23025",VLAAMS-BRABANT,Grimbergen,2023,WONEN,0,13
2026-05-31 23:00:01,"23025",VLAAMS-BRABANT,Grimbergen,2025,WONEN,-6,2
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2006,KANTOOR,98,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2006,WONEN,87,178
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2006,WONEN MET KANTOOR,91,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2007,KANTOOR,93,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2007,WONEN,83,136
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2008,KANTOOR,72,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2008,WONEN,80,228
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2008,WONEN MET KANTOOR,78,2
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2009,KANTOOR,95,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2009,SCHOOL,63,5
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2009,WONEN,67,157
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2009,WONEN MET KANTOOR,63,2
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2010,KANTOOR,99,2
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2010,WONEN,70,133
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2011,KANTOOR,95,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2011,WONEN,63,171
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2011,WONEN MET KANTOOR,72,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2012,SCHOOL,64,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2012,WONEN,62,133
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2012,WONEN MET KANTOOR,70,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2013,KANTOOR,58,3
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2013,SCHOOL,66,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2013,WONEN,61,228
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2014,WONEN,49,181
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2014,WONEN MET KANTOOR,56,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2015,KANTOOR,48,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2015,SCHOOL,37,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2015,WONEN,48,453
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2015,WONEN MET KANTOOR,27,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2016,KANTOOR,49,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2016,SCHOOL,48,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2016,WONEN,35,123
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2016,WONEN MET KANTOOR,45,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2017,NIET RESIDENTIEEL EPN,40,9
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2017,WONEN,33,383
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2017,WONEN MET KANTOOR,45,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2018,NIET RESIDENTIEEL EPN,64,6
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2018,WONEN,24,182
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2019,NIET RESIDENTIEEL EPN,50,4
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2019,WONEN,21,141
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2019,WONEN MET KANTOOR,11,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2020,NIET RESIDENTIEEL EPN,51,4
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2020,WONEN,18,102
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2020,WONEN MET KANTOOR,0,1
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2021,NIET RESIDENTIEEL EPN,43,3
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2021,WONEN,10,81
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2022,WONEN,9,51
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2023,NIET RESIDENTIEEL EPN,31,2
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2023,WONEN,4,10
2026-05-31 23:00:01,"23027",VLAAMS-BRABANT,Halle,2024,WONEN,-1,6
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2006,WONEN,78,38
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2007,WONEN,86,9
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2008,WONEN,83,10
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2008,WONEN MET KANTOOR,90,1
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2009,KANTOOR,95,1
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2009,WONEN,70,52
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2010,WONEN,72,17
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2011,KANTOOR,93,1
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2011,WONEN,62,3
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2012,WONEN,53,11
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2013,WONEN,58,19
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2013,WONEN MET KANTOOR,70,1
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2014,WONEN,51,18
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2014,WONEN MET KANTOOR,51,3
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2015,WONEN,45,14
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2015,WONEN MET KANTOOR,59,1
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2016,WONEN,14,1
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2016,WONEN MET KANTOOR,19,1
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2017,WONEN,29,12
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2018,WONEN,15,13
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2019,WONEN,18,17
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2020,WONEN,6,10
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2021,NIET RESIDENTIEEL EPN,50,1
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2021,WONEN,9,92
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2022,WONEN,4,7
2026-05-31 23:00:01,"23032",VLAAMS-BRABANT,Herne,2023,WONEN,5,3
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2006,WONEN,86,26
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2007,WONEN,88,74
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2008,WONEN,79,23
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2009,KANTOOR,80,1
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2009,WONEN,75,74
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2009,WONEN MET KANTOOR,91,1
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2010,WONEN,68,41
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2011,KANTOOR,52,1
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2011,WONEN,59,86
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2011,WONEN MET KANTOOR,75,1
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2012,WONEN,51,16
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2013,WONEN,59,38
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2013,WONEN MET KANTOOR,50,2
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2014,WONEN,40,30
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2014,WONEN MET KANTOOR,24,1
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2015,SCHOOL,59,1
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2015,WONEN,33,48
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2016,WONEN,27,16
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2016,WONEN MET KANTOOR,20,3
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2017,NIET RESIDENTIEEL EPN,51,1
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2017,WONEN,16,20
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2018,NIET RESIDENTIEEL EPN,43,1
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2018,WONEN,11,14
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2018,WONEN MET KANTOOR,-8,1
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2019,NIET RESIDENTIEEL EPN,50,2
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2019,WONEN,15,25
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2020,WONEN,20,31
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2021,NIET RESIDENTIEEL EPN,48,2
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2021,WONEN,8,39
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2022,WONEN,5,8
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2023,WONEN,-9,2
2026-05-31 23:00:01,"23033",VLAAMS-BRABANT,Hoeilaart,2024,WONEN,-15,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2006,WONEN,87,47
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2007,KANTOOR,97,2
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2007,WONEN,87,86
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2008,KANTOOR,68,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2008,WONEN,82,91
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2009,WONEN,78,50
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2009,WONEN MET KANTOOR,93,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2010,KANTOOR,84,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2010,WONEN,62,37
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2011,SCHOOL,70,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2011,WONEN,70,141
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2012,WONEN,61,42
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2013,KANTOOR,50,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2013,WONEN,54,49
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2013,WONEN MET KANTOOR,52,2
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2014,WONEN,45,37
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2015,WONEN,37,46
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2016,WONEN,29,45
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2017,NIET RESIDENTIEEL EPN,54,6
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2017,WONEN,24,71
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2017,WONEN MET KANTOOR,32,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2018,NIET RESIDENTIEEL EPN,58,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2018,WONEN,18,49
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2019,NIET RESIDENTIEEL EPN,36,2
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2019,WONEN,8,35
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2019,WONEN MET KANTOOR,16,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2020,NIET RESIDENTIEEL EPN,41,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2020,WONEN,10,39
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2020,WONEN MET KANTOOR,-6,3
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2021,NIET RESIDENTIEEL EPN,52,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2021,WONEN,5,30
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2022,NIET RESIDENTIEEL EPN,46,4
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2022,WONEN,3,26
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2023,WONEN,5,4
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2024,NIET RESIDENTIEEL EPN,63,1
2026-05-31 23:00:01,"23038",VLAAMS-BRABANT,Kampenhout,2024,WONEN,-8,4
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2006,WONEN,80,32
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2006,WONEN MET KANTOOR,89,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2007,WONEN,79,62
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2008,KANTOOR,96,2
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2008,WONEN,78,81
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2009,WONEN,74,110
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2009,WONEN MET KANTOOR,72,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2010,KANTOOR,81,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2010,WONEN,58,19
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2011,WONEN,69,28
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2011,WONEN MET KANTOOR,43,2
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2012,WONEN,59,27
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2013,SCHOOL,63,2
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2013,WONEN,56,49
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2013,WONEN MET KANTOOR,43,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2014,SCHOOL,49,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2014,WONEN,49,28
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2015,WONEN,42,21
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2016,KANTOOR,46,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2016,WONEN,34,41
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2017,WONEN,29,26
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2018,WONEN,3,23
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2019,NIET RESIDENTIEEL EPN,26,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2019,WONEN,12,31
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2020,NIET RESIDENTIEEL EPN,54,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2020,WONEN,14,38
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2020,WONEN MET KANTOOR,6,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2021,NIET RESIDENTIEEL EPN,68,1
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2021,WONEN,13,28
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2022,WONEN,-6,12
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2023,WONEN,0,4
2026-05-31 23:00:01,"23039",VLAAMS-BRABANT,Kapelle-op-den-Bos,2024,WONEN,-7,2
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2006,WONEN,93,26
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2006,WONEN MET KANTOOR,81,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2007,KANTOOR,99,2
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2007,WONEN,82,59
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2007,WONEN MET KANTOOR,77,2
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2008,WONEN,82,61
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2009,KANTOOR,95,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2009,WONEN,86,99
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2009,WONEN MET KANTOOR,96,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2010,SCHOOL,59,2
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2010,WONEN,70,77
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2011,KANTOOR,98,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2011,WONEN,67,27
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2012,KANTOOR,84,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2012,WONEN,62,62
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2013,WONEN,62,41
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2013,WONEN MET KANTOOR,58,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2014,KANTOOR,49,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2014,WONEN,34,8
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2014,WONEN MET KANTOOR,51,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2015,WONEN,49,60
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2016,WONEN,24,9
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2017,NIET RESIDENTIEEL EPN,72,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2017,WONEN,21,91
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2018,WONEN,25,76
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2019,NIET RESIDENTIEEL EPN,46,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2019,WONEN,20,16
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2019,WONEN MET KANTOOR,18,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2020,NIET RESIDENTIEEL EPN,22,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2020,WONEN,16,41
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2021,NIET RESIDENTIEEL EPN,25,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2021,WONEN,14,17
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2022,WONEN,5,6
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2022,WONEN MET KANTOOR,9,1
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2023,WONEN,-10,2
2026-05-31 23:00:01,"23044",VLAAMS-BRABANT,Liedekerke,2024,WONEN,-7,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2006,WONEN,93,63
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2007,KANTOOR,100,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2007,WONEN,85,48
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2008,KANTOOR,53,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2008,WONEN,82,76
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2009,SCHOOL,66,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2009,WONEN,77,90
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2010,SCHOOL,47,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2010,WONEN,67,66
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2011,KANTOOR,54,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2011,SCHOOL,84,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2011,WONEN,59,115
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2011,WONEN MET KANTOOR,40,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2012,WONEN,60,77
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2012,WONEN MET KANTOOR,65,3
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2013,KANTOOR,64,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2013,SCHOOL,56,3
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2013,WONEN,52,66
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2013,WONEN MET KANTOOR,19,2
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2014,KANTOOR,59,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2014,WONEN,47,82
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2014,WONEN MET KANTOOR,55,3
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2015,KANTOOR,65,4
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2015,WONEN,45,103
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2015,WONEN MET KANTOOR,65,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2016,WONEN,33,69
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2016,WONEN MET KANTOOR,35,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2017,NIET RESIDENTIEEL EPN,55,5
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2017,WONEN,26,88
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2017,WONEN MET KANTOOR,42,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2018,NIET RESIDENTIEEL EPN,50,2
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2018,WONEN,22,94
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2018,WONEN MET KANTOOR,12,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2019,WONEN,16,78
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2019,WONEN MET KANTOOR,24,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2020,NIET RESIDENTIEEL EPN,59,2
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2020,WONEN,10,90
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2020,WONEN MET KANTOOR,-5,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2021,NIET RESIDENTIEEL EPN,25,2
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2021,WONEN,2,61
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2021,WONEN MET KANTOOR,22,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2022,NIET RESIDENTIEEL EPN,-21,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2022,WONEN,3,24
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2022,WONEN MET KANTOOR,-3,2
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2023,NIET RESIDENTIEEL EPN,43,1
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2023,WONEN,1,23
2026-05-31 23:00:01,"23045",VLAAMS-BRABANT,Londerzeel,2024,WONEN,-18,1
2026-05-31 23:00:01,"23047",VLAAMS-BRABANT,Machelen,2006,KANTOOR,101,4
2026-05-31 23:00:01,"23047",VLAAMS-BRABANT,Machelen,2006,WONEN,81,25
2026-05-31 23:00:01,"23047",VLAAMS-BRABANT,Machelen,2007,KANTOOR,91,7
