numero_dpe,date_etablissement_dpe,id_rnb,identifiant_ban,adresse_ban,code_postal_ban,nom_commune_ban,code_departement_ban,type_batiment,periode_construction,annee_construction,surface_habitable_logement,etiquette_dpe,etiquette_ges,conso_5_usages_par_m2_ep,rnb_status,rnb_lon,rnb_lat,rnb_insee_code,rnb_n_addresses,rnb_match
2633E1530168C,2026-06-08,QE1C584KRDW5,33063_5220_00061,61 Rue de Laseppe 33000 Bordeaux,33000,Bordeaux,33,appartement,1948-1974,,22.7,C,A,138,constructed,-0.584509840271928,44.85336912102977,33063,1,id_rnb
2633E1534039Z,2026-06-08,Q52F3N79CX1Q,33236_1135_00022,22 Avenue du Monument Salins 33970 Lège-Cap-Ferret,33970,Lège-Cap-Ferret,33,maison,après 2021,,240,B,A,108,constructed,-1.245509461973095,44.652239821741716,33236,1,id_rnb
2633E1537096O,2026-06-08,SWKC7MYVTWZ6,33205_oa8ueh_00396,396 Route du Rude 33720 Illats,33720,Illats,33,maison,avant 1948,,65,C,B,178,constructed,-0.366629951003969,44.59807962613715,33205,2,id_rnb
2633E1528069J,2026-06-08,TPETJHC6JZ5N,33366_0943_00080,80 Route de Salignac 33240 Saint-André-de-Cubzac,33240,Saint-André-de-Cubzac,33,appartement,2001-2005,,43,C,A,158,constructed,-0.42844532589988,45.00205935025967,33366,1,id_rnb
2633E1530098K,2026-06-08,BN2Z1NP3PBE6,33039_0700_00008,8 Rue Edmond Rostand 33130 Bègles,33130,Bègles,33,maison,2013-2021,2015,84.9,A,A,54.5,constructed,-0.546024970521455,44.80440541982941,33039,1,id_rnb
2633E1534526S,2026-06-08,4DJE19TYB7HX,33063_7280_00004,4 Rue Pierre de Coubertin 33000 Bordeaux,33000,Bordeaux,33,immeuble,avant 1948,,,D,D,190,constructed,-0.571650006207823,44.83581111653433,33063,1,id_rnb
2633E1531413Z,2026-06-08,4ZJT43R8QFSR,33063_7240_00058,58 Rue Peyronnet 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,29.2,D,B,220,constructed,-0.560503583774859,44.828347751578036,33063,1,id_rnb
2633E1527387D,2026-06-08,KM9916SMHC6C,33281_2210_00028,28 Chemin de Pagneau 33700 Mérignac,33700,Mérignac,33,appartement,2006-2012,2010,35.9,C,A,143,constructed,-0.700268866968383,44.81376845978699,33281,1,id_rnb
2633E1526609F,2026-06-08,M5W3B9D2KMD2,33069_0sqep7_00135,135 Avenue de la Libération Charles de Gaulle 33110 Le Bouscat,33110,Le Bouscat,33,appartement,2013-2021,2017,60,C,C,103,constructed,-0.598907408934708,44.85986477639741,33069,1,id_rnb
2633E1531384W,2026-06-08,58B8S3M53QD2,33281_0280_00047_ter,47ter Avenue du Bedat 33700 Mérignac,33700,Mérignac,33,appartement,1989-2000,,46.2,D,B,192,constructed,-0.645109322386082,44.84999321900716,33281,2,id_rnb
2633E1530325D,2026-06-08,6Z26NPBQ113A,33119_0312_00032,32 Rue Clément Ader 33150 Cenon,33150,Cenon,33,appartement,2013-2021,2017,77.6,B,B,50.7,constructed,-0.50869448708457,44.856096776667414,33119,1,id_rnb
2633E1532370U,2026-06-08,XNBNS8WKFWGQ,33522_1745_00004,4 Rue Marc Sangnier 33400 Talence,33400,Talence,33,appartement,1989-2000,1990,22.2,C,A,144,constructed,-0.601105213092805,44.808028608821985,33522,1,id_rnb
2633E1537143J,2026-06-08,86PTSQQ35NGF,33529_1745_00032,32 Rue Lagrua 33260 La Teste-de-Buch,33260,La Teste-de-Buch,33,maison,1948-1974,,106.5,C,A,149,constructed,-1.154102710988221,44.6390880062191,33529,1,id_rnb
2633E1530203L,2026-06-08,SYK1DEVEE5SY,33529_3fzpj7_00012,12 Le Pujeau du Large 33260 La Teste-de-Buch,33260,La Teste-de-Buch,33,maison,1948-1974,,56.4,D,B,237,constructed,-1.135920261181992,44.642320374053426,33529,1,id_rnb
2633E1536981D,2026-06-08,5MEXVTMQ1Y1G,33366_0381_00010,10 Chemin du Granger 33240 Saint-André-de-Cubzac,33240,Saint-André-de-Cubzac,33,maison,2001-2005,,96.4,C,A,126,constructed,-0.43515267873229,45.00062108062441,33366,1,id_rnb
2633E1528175L,2026-06-08,G857PX1HRV1K,33075_0098_00010,10 Rue de la Colonne 33520 Bruges,33520,Bruges,33,immeuble,1948-1974,,,E,D,259,constructed,-0.614138987565156,44.87252476605539,33075,1,id_rnb
2633E1532011Z,2026-06-08,6RFAJ9Y8N865,33274_0840_00020,20 Route de Mondet 33650 Martillac,33650,Martillac,33,maison,avant 1948,,75.3,C,A,150,constructed,-0.550962617435069,44.71318589246242,33274,2,id_rnb
2633E1536125F,2026-06-08,A319VK6AQM85,33199_vtt5jk_00004,4 Rue Jules Ferry 33470 Gujan-Mestras,33470,Gujan-Mestras,33,maison,2013-2021,2021,195,A,A,37,constructed,-1.101312231550921,44.63635977102328,33199,2,id_rnb
2633E1536937L,2026-06-08,7B12PFGF7JYM,33192_5848_00030,30 Cours du Général de Gaulle 33170 Gradignan,33170,Gradignan,33,appartement,2006-2012,2009,58.9,C,A,157,constructed,-0.60554302446024,44.78495212487275,33192,1,id_rnb
2633E1536975X,2026-06-08,HYRADHNXYTDR,33281_2422_00040,40 Rue du Pradinat 33700 Mérignac,33700,Mérignac,33,maison,2013-2021,,66.6,C,C,92,constructed,-0.699196250664747,44.81571514526494,33281,3,id_rnb
2633E1530415P,2026-06-08,QE1C584KRDW5,33063_5220_00061,61 Rue de Laseppe 33000 Bordeaux,33000,Bordeaux,33,appartement,1978-1982,,22.1,C,A,159,constructed,-0.584509840271928,44.85336912102977,33063,1,id_rnb
2633E1523513D,2026-06-07,6PM6HAJ1FPQ3,33013_0258_00016,16 Avenue du Périgord 33370 Artigues-près-Bordeaux,33370,Artigues-près-Bordeaux,33,appartement,2013-2021,,43.3,C,C,108,constructed,-0.47552140930737,44.865768468821855,33013,1,id_rnb
2633E1524237Z,2026-06-07,QSC359CE3R8V,33063_7735_00112,112 Rue Quintin 33000 Bordeaux,33000,Bordeaux,33,appartement,1948-1974,1972,21.1,D,B,237,constructed,-0.599249107879178,44.82326417889932,33063,1,id_rnb
2633E1523516G,2026-06-07,CJ7PJMDNKF85,33192_6113_00014,14 Allée de Guyenne 33170 Gradignan,33170,Gradignan,33,maison,1948-1974,,90.5,D,C,187,constructed,-0.604130521574027,44.77400203810784,33192,1,id_rnb
2633E1525000I,2026-06-07,EZY2126S7PV6,33063_8390_00227,227 Rue Sainte-Catherine 33000 Bordeaux,33000,Bordeaux,33,appartement,avant 1948,,76.4,E,E,282,constructed,-0.573315259146916,44.833070332765615,33063,3,id_rnb
2633E1523873Z,2026-06-07,D4JF53SP7EZJ,33140_0078_00009_bis,9bis Rue Bauduc 33670 Créon,33670,Créon,33,maison,2013-2021,,86.6,A,A,69,constructed,-0.345198874963162,44.77125029702732,33140,2,id_rnb
2633E1525417J,2026-06-07,AZ81JWSCZJTJ,33550_8z6v7d_00050,50 Rue Sadi Carnot 33140 Villenave-d'Ornon,33140,Villenave-d'Ornon,33,maison,1948-1974,,111.3,D,D,211,constructed,-0.588764895664158,44.7610801963618,33550,1,id_rnb
2633E1524535L,2026-06-07,EREARTSAVWYE,33200_0509_00023,23 Rue du Hapchot 33185 Le Haillan,33185,Le Haillan,33,maison,1983-1988,1986,95.9,D,B,182,constructed,-0.685126270569936,44.88915276644936,33200,1,id_rnb
2633E1525542E,2026-06-07,FYDS3CV3K62R,33554_0508_00157,157 Avenue du Périgord 33370 Yvrac,33370,Yvrac,33,maison,1978-1982,,127.2,D,D,193,constructed,-0.458159332059139,44.86501478202065,33554,2,id_rnb
2633E1523833L,2026-06-07,JP59YWWNSDCY,33201_a011_00084,84 Lotissement Chanteloup 33550 Haux,33550,Haux,33,maison,2001-2005,,98.1,C,A,140,constructed,-0.356158223675331,44.736790133747206,33201,1,id_rnb
2633E1523342O,2026-06-07,KGWM49G78PBE,33213_0098_00023,23 Chemin d'Eyquem 33650 La Brède,33650,La Brède,33,maison,avant 1948,,76.8,D,D,238,constructed,-0.518065341697302,44.679309565610325,33213,4,id_rnb
2633E1523295T,2026-06-07,YA7BG23VGVST,33227_0793_00011,11 Rue Lafargue 33210 Langon,33210,Langon,33,appartement,avant 1948,,19,D,B,250,constructed,-0.246185252350424,44.55565720122512,33227,2,id_rnb
2633E1523928C,2026-06-07,46M4CK427HPB,33140_0862_00001,1 Chemin de la Scierie 33670 Créon,33670,Créon,33,maison,2006-2012,,73.4,C,B,158,constructed,-0.348888555835725,44.77690310271234,33140,1,id_rnb
2633E1524066K,2026-06-07,7CANQ17X9XDZ,33069_0sqep7_00265,265 Avenue de la Libération Charles de Gaulle 33110 Le Bouscat,33110,Le Bouscat,33,appartement,2013-2021,2019,43.3,C,C,100,constructed,-0.604971685438518,44.86597638355888,33069,14,id_rnb
2633E1523442K,2026-06-07,BJFPRJJWV1Y6,33063_6440_00018,18 Rue Monadey 33800 Bordeaux,33800,Bordeaux,33,appartement,1989-2000,1990,16.2,C,A,192,constructed,-0.571278413796825,44.82871981495263,33063,1,id_rnb
2633E1523369P,2026-06-07,4V9X7DF7XCW6,33200_0507_00017_d,17D Rue des Graves 33185 Le Haillan,33185,Le Haillan,33,maison,2006-2012,,163.8,B,A,80,constructed,-0.674658482070614,44.88003552233423,33200,2,id_rnb
2633E1525389H,2026-06-07,XW2X97FKFFBG,33274_0240_00034,34 Chemin Castaing 33650 Martillac,33650,Martillac,33,maison,avant 1948,,78.4,D,D,219,constructed,-0.540476980789379,44.73312793059285,33274,1,id_rnb
2633E1523436E,2026-06-07,B2BG3R47E3FR,33063_0745_00082,82 Rue de la Bechade 33000 Bordeaux,33000,Bordeaux,33,appartement,1978-1982,,36.8,D,B,187,constructed,-0.598802972039511,44.824097276141046,33063,2,id_rnb
2633E1523688W,2026-06-07,61Q7D7E72VBQ,33293_0192_00029,29 Route de Sampau 33450 Montussan,33450,Montussan,33,appartement,1948-1974,,57.9,E,C,275,constructed,-0.429191752557078,44.87181231292208,33293,1,id_rnb
2633E1524598W,2026-06-07,DHWXT2BXXYWD,33318_2180_00014,14 Rue du Maréchal Foch 33600 Pessac,33600,Pessac,33,maison,1948-1974,,66,C,A,118,constructed,-0.653821325026263,44.80275971683387,33318,1,id_rnb
2633E1523648I,2026-06-07,61Q7D7E72VBQ,33293_0192_00029,29 Route de Sampau 33450 Montussan,33450,Montussan,33,appartement,1948-1974,,59.7,D,B,182,constructed,-0.429191752557078,44.87181231292208,33293,1,id_rnb
2633E1523203F,2026-06-06,JWDBJW9CYBCG,33056_0975_00004_a,4A Rue du Vivey 33290 Blanquefort,33290,Blanquefort,33,maison,1983-1988,,183.4,B,A,86,constructed,-0.64725930131322,44.9243943258069,33056,1,id_rnb
2633E1521808O,2026-06-06,4AMDTSDRGC44,33039_0140_00013,13 Rue Amédée Saint-Germain 33130 Bègles,33130,Bègles,33,maison,avant 1948,,130.3,E,E,228,constructed,-0.555198581150396,44.80873061188123,33039,1,id_rnb
2633E1522482M,2026-06-06,Q58VB87HFBTB,33063_0520_00004,4 Rue des Ayres 33000 Bordeaux,33000,Bordeaux,33,appartement,avant 1948,,56.5,F,C,416,constructed,-0.5721873867277,44.836778620120484,33063,1,id_rnb
2633E1521962M,2026-06-06,NYK4VMSVTH6P,33063_4040_00024,24 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,64.5,D,B,215,constructed,-0.571025736666044,44.82815745076965,33063,2,id_rnb
2633E1522136E,2026-06-06,PEEANFYC1CFZ,33069_1463_00078,78 Rue du Président Kennedy 33110 Le Bouscat,33110,Le Bouscat,33,appartement,1948-1974,1964,62.3,D,D,160.3,constructed,-0.608199781848491,44.86695299603839,33069,6,id_rnb
2633E1521880I,2026-06-06,6NH11YDZNGDN,33009_2150_00009,9 Rue Sully Melendes 33120 Arcachon,33120,Arcachon,33,appartement,1948-1974,1961,45.9,D,D,180,constructed,-1.171494649893847,44.66078301396783,33009,1,id_rnb
2633E1522055B,2026-06-06,38BD5YBVCHSR,33063_4040_00026,26 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,59.6,C,A,123,constructed,-0.571015068487135,44.828292072948,33063,1,id_rnb
2633E1522386U,2026-06-06,1DN9AFRFAQSA,33529_0150_00017,17 Rue André Lesca 33260 La Teste-de-Buch,33260,La Teste-de-Buch,33,maison,1948-1974,1974,117.1,F,E,379,constructed,-1.140949480417238,44.63748474883168,33529,1,id_rnb
2633E1522489T,2026-06-06,38BD5YBVCHSR,33063_4040_00026,26 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,56.3,E,C,302,constructed,-0.571015068487135,44.828292072948,33063,1,id_rnb
2633E1522281T,2026-06-06,MR3Z7ER1VPK2,33119_1653_00011,11 Avenue René Cassagne 33150 Cenon,33150,Cenon,33,appartement,2006-2012,,43.9,C,C,107,constructed,-0.514790607321716,44.86246047034432,33119,1,id_rnb
2633E1521873B,2026-06-06,38BD5YBVCHSR,33063_4040_00024,24 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,51.1,C,B,174,constructed,-0.571015068487135,44.828292072948,33063,1,id_rnb
2633E1521756O,2026-06-06,XD6125D8HA97,33449_0131_00004,4 Chemin de l'Atelier 33160 Saint-Médard-en-Jalles,33160,Saint-Médard-en-Jalles,33,appartement,2013-2021,2020,42.9,C,C,85,constructed,-0.745369790658613,44.89720433608891,,0,id_rnb
2633E1523090W,2026-06-06,WD9ND1ZK71YT,33539_0025_00005,5 Rue des Cèdres 33870 Vayres,33870,Vayres,33,maison,1948-1974,,129.9,D,C,229,constructed,-0.313595466600744,44.89329922413673,33539,1,id_rnb
2633E1522919H,2026-06-06,A8HGNKQ6SAC9,33298_0094_00800,800 Route du Stade 33420 Moulon,33420,Moulon,33,maison,1948-1974,,106.4,D,D,246,constructed,-0.214801048002373,44.84110972131749,33298,2,id_rnb
2633E1522116K,2026-06-06,VXYH5CNNEXTN,33357_lqkkso_00037,37 Route du Brion 33210 Roaillan,33210,Roaillan,33,maison,1989-2000,,75.1,C,A,150,constructed,-0.268739496254421,44.510606894436066,33357,4,id_rnb
2633E1522554G,2026-06-06,EHW25WNB1HFE,33063_2390_00078,78 Rue de la Croix Blanche 33000 Bordeaux,33000,Bordeaux,33,appartement,avant 1948,,84.9,D,D,195,constructed,-0.592002270312338,44.845016710867434,33063,1,id_rnb
2633E1521394Q,2026-06-06,QXH8CB5ZJEE8,33366_0200_00010,10 Rue Coureau 33240 Saint-André-de-Cubzac,33240,Saint-André-de-Cubzac,33,appartement,avant 1948,,60.3,D,B,203,constructed,-0.448370033306919,44.993331662229686,33366,1,id_rnb
2633E1521937N,2026-06-06,NYK4VMSVTH6P,33063_4040_00024,24 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,40.5,D,B,198,constructed,-0.571025736666044,44.82815745076965,33063,2,id_rnb
2633E1522691N,2026-06-06,SA87GEBQMHQ1,33039_0340_00004,4 Chemin Bonnevie 33130 Bègles,33130,Bègles,33,maison,avant 1948,,404,D,D,241,constructed,-0.558160342487482,44.797246709930825,33039,1,id_rnb
2633E1521908K,2026-06-06,NGMH6AQW51YV,33167_1xvuh3_00015,15 Lotissement le Clos de la Payssière 33270 Floirac,33270,Floirac,33,maison,2001-2005,,104,D,D,164,constructed,-0.518219071414172,44.83477876400202,33167,1,id_rnb
2633E1522611L,2026-06-06,NYK4VMSVTH6P,33063_4040_00024,24 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,51,E,C,311,constructed,-0.571025736666044,44.82815745076965,33063,2,id_rnb
2633E1522390Y,2026-06-06,JP9AZZNZ7M6V,33003_0091_00021,21 Chemin de Brechet 33440 Ambarès-et-Lagrave,33440,Ambarès-et-Lagrave,33,maison,2006-2012,,106.1,C,A,123,constructed,-0.504424693619486,44.95399183296021,33003,1,id_rnb
2633E1522501F,2026-06-06,38BD5YBVCHSR,33063_4040_00026,26 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,48.3,G,C,459,constructed,-0.571015068487135,44.828292072948,33063,1,id_rnb
2633E1521893V,2026-06-06,38BD5YBVCHSR,33063_4040_00026,26 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,56.8,E,B,266,constructed,-0.571015068487135,44.828292072948,33063,1,id_rnb
2633E1522802U,2026-06-06,JT1E5XKZSPHB,33063_4510_00009,9 Cours de l'Intendance 33000 Bordeaux,33000,Bordeaux,33,appartement,avant 1948,,99.7,C,A,137,constructed,-0.575400488601345,44.84224447855185,33063,1,id_rnb
2633E1522395D,2026-06-06,JBYDSGD8ZESV,33122_0872_00009,9 Allee Bourdalat 33610 Cestas,33610,Cestas,33,maison,1948-1974,,85.3,D,D,230,constructed,-0.707017678499118,44.771416072288034,33122,1,id_rnb
2633E1522925N,2026-06-06,EBCXCQTKC4DQ,33522_0910_00001,1 Rue des Epoux Lesgourgues 33400 Talence,33400,Talence,33,appartement,1989-2000,,18.3,C,A,163,constructed,-0.590246289312004,44.81506308411528,33522,3,id_rnb
2633E1521780M,2026-06-06,9K9PWWHHYPC8,33393_0230_00027,27 Route de Paris 33910 Saint-Denis-de-Pile,33910,Saint-Denis-de-Pile,33,appartement,avant 1948,,96.1,C,A,116,constructed,-0.204879410668866,44.99263308564168,33393,1,id_rnb
2633E1522655D,2026-06-06,NYK4VMSVTH6P,33063_4040_00024,24 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,1948-1974,,37.3,E,C,331,constructed,-0.571025736666044,44.82815745076965,33063,2,id_rnb
2633E1522077X,2026-06-06,SND9X8YDHJQK,33318_2907_00010,10 Rue du Relais 33600 Pessac,33600,Pessac,33,appartement,1948-1974,,27.7,C,C,171,constructed,-0.6084184234776,44.79550259583534,33318,12,id_rnb
2633E1521800G,2026-06-06,A3Y5QSS9GWH1,33039_0510_00032,32 Rue Charles Lamoureux 33130 Bègles,33130,Bègles,33,maison,avant 1948,,118.5,D,D,162,constructed,-0.562034499658403,44.80261299495446,33039,1,id_rnb
2633E1521995T,2026-06-06,NYK4VMSVTH6P,33063_4040_00024,24 Rue Giner de Los Rios 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,52,G,C,480,constructed,-0.571025736666044,44.82815745076965,33063,2,id_rnb
2633E1522079Z,2026-06-06,V1796C4K85V2,33058_0288_00004,4 Sentier du Monteil 33390 Blaye,33390,Blaye,33,appartement,2006-2012,2006,52.5,C,A,129,constructed,-0.652550410164277,45.130294518212224,33058,2,id_rnb
2633E1522279R,2026-06-06,5Z3XM3VDZTZD,33281_0205_00006,6 Rue Arthur Rubinstein 33700 Mérignac,33700,Mérignac,33,appartement,1983-1988,1983,69.4,C,A,153.6,constructed,-0.649550758330599,44.83175028473383,33281,1,id_rnb
2633E1522703Z,2026-06-06,DBYWDRXY8N2Q,33075_0218_00007,7 Rue Jeanne Lejeune 33520 Bruges,33520,Bruges,33,maison,1983-1988,,146,D,D,188,constructed,-0.581300128899506,44.87105459503324,33075,1,id_rnb
2633E1522531J,2026-06-06,MDQJHHZ13YX3,33063_0745_00094,94 Rue de la Bechade 33000 Bordeaux,33000,Bordeaux,33,appartement,1989-2000,,28.5,C,A,173,constructed,-0.599501435754045,44.82391804374525,33063,2,id_rnb
2633E1520443B,2026-06-05,5N3ME9BVPM9X,33130_0070_00768,768 Rue du Sabla 33210 Coimères,33210,Coimères,33,maison,2013-2021,2020,135,A,A,37,constructed,-0.209992772570456,44.50225963193279,,0,id_rnb
2633E1519397V,2026-06-05,YBAMAHDMC7YT,33080_0496_00064,64 Chemin de Pate 33140 Cadaujac,33140,Cadaujac,33,appartement,2013-2021,,46.6,C,C,71,constructed,-0.520179086097552,44.72735393797571,33080,1,id_rnb
2633E1520019T,2026-06-05,AX63SZ53R95H,33312_0546_00004,4 Rue Simone Veil 33290 Parempuyre,33290,Parempuyre,33,appartement,2013-2021,2020,63.8,C,C,99,constructed,-0.602040642684735,44.955327599806964,33312,1,id_rnb
2633E1512410C,2026-06-05,K12XB7CD417G,33063_6875_00117,117 Rue du Palais Gallien 33000 Bordeaux,33000,Bordeaux,33,immeuble,avant 1948,,,E,E,263,constructed,-0.582030304301918,44.84542139431757,33063,1,id_rnb
2633E1517126M,2026-06-05,J9TGT4BNQAMK,33063_8965_00044,44 Rue de Tivoli 33000 Bordeaux,33000,Bordeaux,33,appartement,1975-1977,1976,29.9,D,D,242,constructed,-0.590137239867413,44.85491590304998,33063,3,id_rnb
2633E1514116S,2026-06-05,FP6CB7S3M1P8,33032_0439_00014,14 Rue Lafontaine 33530 Bassens,33530,Bassens,33,maison,2013-2021,,81,B,B,47,constructed,-0.509468279603607,44.90407514999998,33032,1,id_rnb
2633E1512914M,2026-06-05,AW99H34VW32G,33355_uozrze_00330,330 Chemin de Ruan 33410 Rions,33410,Rions,33,maison,avant 1948,,58,E,C,310,constructed,-0.329749084508784,44.662288928739166,33355,3,id_rnb
2633E1512446M,2026-06-05,79KZ4HHN3QB2,33281_2560_00015,15 Rue Robert Laurent 33700 Mérignac,33700,Mérignac,33,appartement,1983-1988,1988,46,C,B,171.3,constructed,-0.614510574071686,44.82872847341039,33281,1,id_rnb
2633E1514457V,2026-06-05,RJDR974BBZRJ,33063_ndkh37_00492,492 Avenue du Maréchal de Lattre de Tassigny 33200 Bordeaux,33200,Bordeaux,33,maison,avant 1948,,57.5,C,A,130,constructed,-0.634090619939521,44.85995038882565,33063,2,id_rnb
2633E1509943F,2026-06-05,V1796C4K85V2,33058_0288_00004,4 Sentier du Monteil 33390 Blaye,33390,Blaye,33,appartement,2006-2012,2006,33.3,C,A,160.6,constructed,-0.652550410164277,45.130294518212224,33058,2,id_rnb
2633E1515489N,2026-06-05,MNVB2ZN5SB9X,33449_0777_00003,3 Rue Marguerite Yourcenar 33160 Saint-Médard-en-Jalles,33160,Saint-Médard-en-Jalles,33,maison,2013-2021,,91.6,C,C,90,constructed,-0.696939464475365,44.881679552186924,,0,id_rnb
2633E1515295B,2026-06-05,QANVGJ933525,33063_0365_00034,34 Cours de l'Argonne 33000 Bordeaux,33000,Bordeaux,33,appartement,avant 1948,,17.1,C,B,216,constructed,-0.573411125684954,44.82933740796474,33063,1,id_rnb
2633E1520947L,2026-06-05,STE4F5NKDKCQ,33522_1344,Rue Henri de Toulouse Lautrec 33400 Talence,33400,Talence,33,appartement,1948-1974,1970,51,D,D,226,constructed,-0.586536451901382,44.79194687961622,33522,1,id_rnb
2633E1515583D,2026-06-05,Q39CQ7ZCDWGM,33318_2330_00002,2 Avenue Montaigne 33600 Pessac,33600,Pessac,33,appartement,avant 1948,1926,115,D,D,199.4,constructed,-0.631714062503632,44.801279531428115,33318,1,id_rnb
2633E1517144E,2026-06-05,3F8M5WRP5SDN,33333_0144_00011,11 Avenue de l'Océan 33680 Le Porge,33680,Le Porge,33,maison,1978-1982,1980,116.1,C,A,122,constructed,-1.09769578463104,44.87326859121809,33333,1,id_rnb
2633E1519286O,2026-06-05,QXP83PJSNSPK,33119_0455_00010,10 Côte de l'Empereur 33150 Cenon,33150,Cenon,33,appartement,2013-2021,2016,42.2,C,C,112,constructed,-0.523048316287278,44.8460193684597,33119,2,id_rnb
2633E1514793T,2026-06-05,8BMQXAM1VFBJ,33063_7105_00268,268 Rue Pelleport 33800 Bordeaux,33800,Bordeaux,33,appartement,avant 1948,,49.8,D,B,211,constructed,-0.569855715562139,44.81980410321507,33063,1,id_rnb
2633E1512188O,2026-06-05,YSCSAGZ5VFJB,33063_0320_00022,22 Boulevard Antoine Gautier 33000 Bordeaux,33000,Bordeaux,33,maison,avant 1948,,194.1,D,D,160,constructed,-0.598286821167955,44.83250419608863,33063,1,id_rnb
2633E1519633X,2026-06-05,G1XNRXB3AN16,33063_7725,Rue des Queyries 33100 Bordeaux,33100,Bordeaux,33,appartement,2013-2021,2019,99.1,B,A,74.8,constructed,-0.56120815755465,44.8480278,33063,13,id_rnb
2633E1514191P,2026-06-05,1VEQFQSEC7JY,33529_3150_00014,14 Rue Victor Hugo 33260 La Teste-de-Buch,33260,La Teste-de-Buch,33,appartement,2006-2012,,41.6,C,A,123,constructed,-1.146841138611657,44.632896862663316,33529,2,id_rnb
2633E1513716I,2026-06-05,QT597D1SS2Z9,33537_0039,Chemin de Pilet 33730 Uzeste,33730,Uzeste,33,maison,avant 1948,,129,C,C,177,constructed,-0.320241636535083,44.443743479711515,33537,2,id_rnb
2633E1518431R,2026-06-05,VXSSRW5EYC7R,33162_0810_00003,3 Rue Moebius 33320 Eysines,33320,Eysines,33,appartement,2013-2021,,41.9,C,C,89,constructed,-0.658477860247084,44.882594867792946,33162,1,id_rnb
2633E1518763L,2026-06-05,WCB9AEYDR7EH,33200_0551_00008,8 Rue Jupiter 33185 Le Haillan,33185,Le Haillan,33,maison,2006-2012,,74,C,A,144,constructed,-0.685374297185726,44.87067615722711,33200,3,id_rnb
2633E1514578M,2026-06-05,RHZE9398E8RG,33119_1201_00020,20 Rue du 8 Mai 1945 33150 Cenon,33150,Cenon,33,appartement,1975-1977,,63.4,D,B,228,constructed,-0.510835762813685,44.851345880850005,33119,3,id_rnb
2633E1512742W,2026-06-05,7KFAD8AG5QCK,33063_4810_00290,290 Rue Judaïque 33000 Bordeaux,33000,Bordeaux,33,appartement,1978-1982,1982,34.6,D,B,190,constructed,-0.59874433236291,44.84012788501539,33063,2,id_rnb
2633E1517193B,2026-06-05,3R42HYRGYHY9,33227_0918_00010,10 Rue Marie Curie 33210 Langon,33210,Langon,33,maison,1948-1974,,116.8,D,D,196,constructed,-0.257496604577031,44.53979023959614,33227,1,id_rnb
2633E1511891D,2026-06-05,SYGQJ7XQV8GH,33318_0273_00001,1 Rue Armand Calmon 33600 Pessac,33600,Pessac,33,appartement,1948-1974,,63.4,D,D,220,constructed,-0.630755906041933,44.79551535813982,33318,1,id_rnb
2633E1519118C,2026-06-05,4FQEY2MVRWBD,33011_0223_00016,16 Rond Point des Esteys 33740 Arès,33740,Arès,33,maison,2006-2012,2011,145.9,A,A,62,constructed,-1.136856501518944,44.776191168566356,33011,1,id_rnb
2633E1519615F,2026-06-05,ATQVBJJJYVJN,33214_0569_00023,23 Rue des Freres Estrade 33680 Lacanau,33680,Lacanau,33,maison,avant 1948,,102,B,A,91,constructed,-1.196675635146169,44.99930479386008,,0,id_rnb
2633E1512154G,2026-06-05,PQ2BDB1NQ7WR,33088_1025_00013,13 Rue du Bourjadon 33660 Camps-sur-l'Isle,33660,Camps-sur-l'Isle,33,maison,après 2021,,164,A,A,53,constructed,-0.035864774839994,45.01978406397818,,0,id_rnb
2633E1520885B,2026-06-05,6X4Q16QNCJ97,33214_a038_00001,1 Residence Horizon Marin 33680 Lacanau,33680,Lacanau,33,appartement,1989-2000,1990,24.3,D,B,233,constructed,-1.200510893323882,44.99596979542087,,0,id_rnb
2633E1518868M,2026-06-05,YRP3VD7VJVY1,33243_0273_00052,52 Chemin du Casse 33500 Libourne,33500,Libourne,33,appartement,2006-2012,2006,20.8,C,A,216,constructed,-0.220924545807632,44.916949506147716,33243,2,id_rnb
2633E1510335H,2026-06-05,Z2S2HR6KC9NY,33422_0007_00025,25 Allee Albert Schweitzer 33127 Saint-Jean-d'Illac,33127,Saint-Jean-d'Illac,33,appartement,2013-2021,2015,62.9,C,C,96,constructed,-0.770988844505931,44.80492995456828,33422,1,id_rnb
